Episode number;Time;Checkpoint;Hit;Direction;Speed;Acceleration;Step;CumulativeRew
48;47,99061;;-1 + -1 + -1 + -1 + -1 + ;0,02908961;-0,01028643;;50;-4,981197
49;48,27642;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + ;0,02162213;-0,0005296388;;17;-2,978908
50;48,36139;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;-0,005301094;-0,0001950776;;17;-3,005496
51;48,49242;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;0,3014982;0,0003634623;;16;-2,698138
52;48,56808;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;0,2646359;-0,0008965689;;17;-2,736261
53;48,66318;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;0,1217541;-0,00298863;;17;-1,881235
54;48,74569;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + ;0,1460943;-0,002538536;;33;-3,856444
55;49,06663;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;0,1520911;0,00124239;;17;-2,846667
56;49,19689;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;0,1715327;-0,002409345;;16;-1,830877
57;49,33013;;-1 + -1 + -1 + -1 + ;0,2030525;0,006441745;;17;-2,790506
58;49,49829;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;0,2113936;-0,002932117;;33;-2,791538
59;49,88583;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;0,3743643;-0,0003425817;;17;-2,625978
60;50,05237;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;-0,1263176;-0,006102133;;17;-1,13242
61;50,25598;;-1 + -1 + -1 + -1 + -1 + ;-0,09674893;-0,00128683;;16;-2,098036
62;50,43914;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;0,2345184;-0,001532896;;34;-2,767015
63;50,77263;;-1 + -1 + -1 + -1 + -1 + -1 + ;-0,04167623;-0,004866465;;16;-1,046543
64;50,91595;;-1 + -1 + -1 + -1 + -1 + ;0,1233506;0,003027954;;17;-2,873621
65;51,11043;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;-0,1202565;-0,0003733232;;17;-2,12063
66;51,28137;;-1 + -1 + -1 + -1 + -1 + -1 + ;0,2080183;-0,000226309;;16;-2,792208
67;51,48037;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;0,1929876;-0,002901956;;17;-2,809914
68;51,64451;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;0,3178078;0,001492722;;17;-2,6807
69;51,89932;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;0,3138849;0,186127;;200;-6,499988
70;53,3064;;-1 + -1 + -1 + -1 + -1 + ;4,260931;0,5165385;;333;0,7774677
71;54,81589;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;2,704861;0,406861;;283;1,111722
72;55,98128;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;1,32132;0,1897541;;167;-1,488926
73;56,66766;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;1,408271;0,312096;;100;-2,279633
74;57,20311;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;1,241653;0,2165819;;233;-1,541764
75;58,26473;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;1,542483;0,3172759;;134;-0,1402409
76;58,9112;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;1,952345;0,2647628;;116;-2,782893
77;59,49976;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;-0,005743063;0,1980379;;134;-2,807705
78;60,14444;;-1 + -1 + -1 + -1 + -1 + -1 + ;-0,024729;0,1963399;;200;-2,828389
79;61,26559;;-1 + -1 + -1 + ;2,455384;0,5675924;;183;0,02297616
80;62,28944;1 + ;-1 + -1 + -1 + ;6,80234;0,6704217;;433;5,472757
81;64,61314;;-1 + -1 + -1 + -1 + -1 + ;2,61972;0,3446606;;250;0,9643807
82;65,64393;;-1 + -1 + -1 + ;3,515389;0,6813579;;450;1,196746
83;67,40522;;-1 + -1 + -1 + ;7,714988;0,7373784;;617;5,452363
84;69,83155;;-1 + -1 + -1 + -1 + ;3,374743;0,4014199;;283;-0,2238355
85;70,96947;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;7,407482;0,7498313;;517;5,15731
86;73,04258;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;2,513983;0,4004205;;200;0,9144044
87;73,78982;;-1 + -1 + -1 + -1 + -1 + -1 + ;8,295942;1,374136;;500;3,670076
88;75,52209;;-1 + -1 + -1 + ;9,783165;1,073176;;583;7,856345
89;77,4694;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;1,026893;0,2321322;;84;0,2590252
90;77,76989;;-1 + ;1,701565;0,3195584;;100;1,021123
91;78,17445;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + ;0,7939957;0,2584449;;116;-0,9475595
92;78,60255;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;0,4509989;0,1599611;;67;-2,38904
93;78,90117;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;1,754607;0,2520013;;167;0,006608486
94;79,55746;;-1 + -1 + -1 + -1 + -1 + -1 + ;2,648568;0,3098391;;166;0,9584076
95;80,2486;;-1 + -1 + -1 + -1 + -1 + ;1,908615;0,1490953;;250;-2,942289
96;81,25343;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;4,090784;0,3769448;;517;2,467729
97;83,22977;;-1 + -1 + ;3,482613;0,4836022;;233;1,966216
98;84,1076;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;14,26988;1,719088;;734;11,98896
99;86,56987;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;1,035269;0,2087855;;100;-1,755946
