Episode number;Time;Checkpoint;Hit;Direction;Speed;Acceleration;Step;CumulativeRew
241;204,6482;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;1,279796;0,18298;;200;-1,537224
242;205,5992;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;1,11017;0,2737409;;84;-2,61609
243;205,9781;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;2,165303;0,2847343;;150;-0,549963
244;206,6808;1 + ;-1 + -1 + -1 + -1 + -1 + -1 + ;4,070593;0,8388473;;233;3,909442
245;207,8127;;-1 + -1 + -1 + -1 + -1 + ;5,783165;0,8934877;;500;2,676653
246;217,4668;;-1 + -1 + -1 + ;-0,1725065;0,1979326;;117;-2,974574
247;217,9068;;-1 + -1 + -1 + -1 + -1 + -1 + ;5,262771;0,5004029;;333;2,763174
248;219,1334;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + ;0,8034258;0,1898359;;83;-2,006738
249;219,4673;;-1 + -1 + -1 + ;4,354674;0,260246;;250;1,614923
250;220,4361;;-1 + -1 + -1 + -1 + ;1,645358;0,2428824;;134;-2,111759
251;220,944;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;3,301994;0,5800786;;200;1,882072
252;221,7912;;-1 + -1 + -1 + -1 + -1 + -1 + ;2,246451;0,4229625;;166;-0,3305857
253;222,4465;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;5,927295;0,748928;;350;3,676224
254;223,6655;;-1 + -1 + -1 + ;3,406959;0,3344558;;284;0,7414148
255;224,6459;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;1,57519;0,2777206;;250;-1,147089
256;225,5392;;-1 + -1 + -1 + -1 + -1 + -1 + ;2,811379;0,3613249;;266;-0,8272955
257;226,5497;;-1 + -1 + -1 + -1 + -1 + ;5,815838;0,4766591;;367;3,292496
258;227,8701;;-1 + -1 + -1 + ;2,285181;0,3948934;;150;-0,3199263
259;228,4141;;-1 + -1 + -1 + ;5,93341;0,5551055;;317;3,488519
260;229,579;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;5,581505;0,7116616;;450;4,293161
261;231,0774;;-1 + -1 + -1 + -1 + -1 + -1 + ;0,9868903;0,1813684;;316;-1,831742
262;232,2567;;-1 + -1 + -1 + -1 + -1 + ;-0,3226982;0,1557431;;84;-3,166955
263;232,5975;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;2,17385;0,4046915;;250;-0,4214585
264;233,5527;;-1 + -1 + -1 + -1 + -1 + -1 + ;7,81134;1,189757;;350;6,001094
265;234,8961;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;5,787063;0,584573;;466;3,371639
266;236,4509;;-1 + -1 + ;3,611468;0,5281535;;350;2,139619
267;237,6583;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;-0,2562378;0,1517173;;84;-1,104521
268;237,9801;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;3,071541;0,2630535;;150;0,3345942
269;238,5153;;-1 + -1 + -1 + -1 + -1 + -1 + ;4,230517;0,5061382;;200;1,736654
270;239,301;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;0,02686263;0,1896645;;266;-2,783473
271;240,2446;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + ;1,920462;0,2722785;;234;-0,8072593
272;241,0934;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;4,897787;0,6926702;;266;0,590456
273;242,0308;;-1 + -1 + -1 + -1 + -1 + -1 + ;2,151612;0,1795503;;250;1,331161
274;242,9419;1 + ;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;11,19571;1,400656;;634;10,59637
275;244,9889;;-1 + -1 + -1 + -1 + ;4,899868;0,464682;;233;3,364548
276;245,8769;;-1 + -1 + -1 + -1 + ;4,294895;0,2698857;;217;0,5647812
277;246,6585;;-1 + -1 + -1 + -1 + ;4,527901;0,7234775;;183;1,25138
278;247,3033;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;4,369959;0,4946219;;217;3,864581
279;248,1548;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;1,579594;0,2460059;;166;0,8255994
280;248,7828;;-1 + -1 + -1 + ;3,926058;0,5331639;;150;1,45922
281;249,3709;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;5,327954;0,5600784;;217;2,888033
282;250,2563;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + ;3,387964;0,2869675;;150;0,674932
283;250,8635;;-1 + ;3,536941;0,4978575;;233;3,0348
284;251,8495;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + ;0,4871074;0,2184238;;117;-3,294469
285;252,3216;;-1 + -1 + -1 + -1 + -1 + ;2,261728;0,2974308;;150;-1,440842
286;252,8835;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;1,896169;0,2913017;;183;-0,8125296
287;253,6405;;-1 + -1 + -1 + -1 + ;-0,9944586;0,1211688;;100;-3,87329
288;254,0016;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;1,357789;0,2011726;;184;-0,4410377
289;254,6911;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;5,391414;0,3546321;;416;1,746042
290;256,1291;;-1 + ;4,090145;0,5352606;;267;3,625406
291;257,0735;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;6,975536;0,6896297;;367;4,665164
292;258,3301;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;4,741798;0,4568273;;283;2,198623
293;259,3402;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;3,079345;0,3644485;;200;0,443794
294;260,1168;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + ;2,191756;0,3617742;;317;-0,446471
295;261,2985;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;3,142113;0,4129757;;183;-0,4449115
296;262,0225;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + ;2,493924;0,2708419;;100;-0,235234
297;262,3904;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;4,799037;0,4719224;;217;2,270958
298;263,1969;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;2,77412;0,4020626;;150;0,1761816
299;263,7452;;-1 + -1 + ;1,330533;0,2545933;;183;-0,414873
300;264,4815;;-1 + -1 + -1 + ;2,13782;0,2945884;;217;-0,5675919
301;265,261;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;5,459116;0,794006;;633;3,253125
302;267,3598;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;7,459201;0,7485814;;383;6,207786
303;268,7107;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;1,590425;0,277694;;134;-1,131881
304;269,1991;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;5,889152;0,5296869;;300;5,418834
305;270,2855;;-1 + -1 + -1 + -1 + -1 + -1 + ;4,020252;0,469448;;200;2,489699
306;271,0385;;-1 + -1 + -1 + ;1,81017;0,2664462;;183;-0,9233842
307;271,719;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;2,26213;0,354807;;167;-0,3830643
308;272,3276;1 + ;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;8,171681;1,23341;;600;7,405089
309;274,3293;;-1 + -1 + -1 + ;2,264355;0,2111219;;233;0,4754786
310;275,177;;-1 + -1 + -1 + -1 + -1 + -1 + ;7,976475;0,8256696;;417;3,802141
311;276,7006;;-1 + -1 + -1 + ;5,672036;0,7399971;;283;3,412031
312;277,7414;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;1,083684;0,189514;;267;-1,726802
313;278,7208;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;4,899164;0,6581878;;216;1,557352
314;279,5176;;-1 + -1 + -1 + -1 + -1 + -1 + ;3,317121;0,4300962;;184;0,747216
315;280,1943;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;3,632346;0,3983985;;150;0,03074455
316;280,7176;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;0,9062323;0,2440288;;66;-1,849739
317;281,006;;-1 + -1 + -1 + -1 + ;1,025826;0,2660324;;67;-2,708141
318;281,2446;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;2,936177;0,4437812;;150;0,379957
319;281,903;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;0,9300764;0,3285147;;100;-1,741409
320;282,2926;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + ;5,319888;0,6164253;;283;3,936311
321;283,2916;;-1 + -1 + -1 + ;4,941528;0,5294409;;467;2,470971
322;284,9685;;-1 + -1 + -1 + ;0,07803188;0,1570693;;100;-2,764899
323;285,377;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;-0,3823411;0,1503635;;117;-3,231978
324;285,829;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;2,840921;0,6049034;;183;-2,554176
325;286,6534;;-1 + ;7,54813;0,5082753;;367;7,056408
326;288,1674;;-1 + -1 + -1 + -1 + ;3,729075;0,4901152;;216;2,21919
327;288,9951;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + ;5,511987;0,4621022;;284;2,974088
328;289,9922;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;2,078743;0,1919604;;116;-0,7292964
329;290,4501;;-1 + -1 + -1 + ;2,389104;0,234833;;250;-0,3760624
330;291,3384;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;5,536171;0,5577788;;484;4,093954
331;293,3859;;-1 + -1 + -1 + -1 + ;6,882248;1,216913;;333;5,099161
332;294,7206;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + ;0,2754277;0,1746989;;67;-2,549873
333;295,0211;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;1,461316;0,2247349;;150;-2,313949
334;295,6404;;-1 + -1 + ;8,722811;1,285162;;350;8,007974
335;296,981;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;4,610486;0,4098836;;383;3,02037
336;298,3293;;-1 + ;1,766416;0,1970299;;83;0,9634464
337;298,6181;;-1 + -1 + -1 + -1 + -1 + -1 + ;4,508617;0,4707986;;234;1,979414
338;299,4772;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;8,814137;0,9998891;;350;7,814032
339;300,6989;;-1 + -1 + -1 + ;5,204472;0,5042534;;300;3,708725
340;301,7166;;-1 + ;1,934312;0,2750547;;100;1,209366
341;302,149;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;0,290867;0,2284915;;116;-3,480641
342;302,5762;;-1 + -1 + -1 + -1 + ;2,675092;0,2637228;;250;0,9388151
343;303,501;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;1,831329;0,3022443;;267;-0,8664265
344;304,4848;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;5,133946;0,5012411;;267;3,635188
345;305,5304;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;7,29368;0,9428859;;616;5,23657
346;307,5742;;-1 + -1 + -1 + ;-0,6345703;0,1344195;;117;-3,500151
347;308,0072;;-1 + -1 + -1 + ;3,792616;0,3521107;;200;1,144726
348;308,7564;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;1,266645;0,2676573;;117;-3,465698
349;309,1892;;-1 + -1 + -1 + -1 + -1 + ;4,492277;0,4439447;;300;2,936222
350;310,242;;-1 + -1 + -1 + ;8,15449;0,8755265;;566;6,030019
351;312,16;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;4,089791;0,4623979;;284;1,552189
352;313,2177;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + ;4,887259;0,3078279;;500;-1,804914
353;315,0681;;-1 + ;3,697373;0,4899113;;216;3,187283
354;315,8865;1 + ;-1 + -1 + -1 + -1 + ;8,363354;0,6021808;;684;5,965534
355;318,1317;;-1 + ;2,93346;0,45128;;266;2,384739
356;319,0329;;-1 + -1 + -1 + ;2,752026;0,4351916;;250;0,1872182
357;319,9471;;-1 + -1 + -1 + -1 + -1 + -1 + ;3,803607;0,3789747;;384;1,182584
358;321,2453;;-1 + -1 + -1 + ;-0,6314725;0,1153653;;100;-3,516107
359;321,6053;;-1 + -1 + ;7,187582;0,6759006;;600;5,863483
360;323,6897;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;2,65193;0,1712534;;200;-0,1768167
361;324,4629;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + ;13,54389;1,569674;;833;11,11357
362;327,2055;;-1 + -1 + -1 + -1 + -1 + ;2,825382;0,3818963;;217;1,207279
363;328,0182;;-1 + -1 + ;9,068203;0,8401265;;433;7,908332
364;329,5524;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;0,4293288;0,1700685;;100;-3,400603
365;329,9306;;-1 + -1 + -1 + ;1,825458;0,1654796;;100;-1,009062
366;330,3303;1 + ;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;3,760461;0,6773759;;317;2,437831
367;331,5542;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;4,730955;0,5884686;;300;3,319424
368;332,6524;;-1 + -1 + -1 + -1 + ;5,444305;0,4609569;;233;4,905261
369;333,5087;;-1 + -1 + -1 + -1 + ;4,27749;0,5466962;;250;0,8241863
370;334,3769;;-1 + -1 + -1 + -1 + -1 + ;5,529773;0,7255405;;250;3,255315
371;335,343;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;4,713662;0,6716389;;250;2,385301
372;336,3752;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;-0,3591182;0,126429;;217;-4,232689
373;337,2258;;-1 + -1 + -1 + ;0,9742888;0,2282216;;183;-1,797489
374;337,9623;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;0,7266712;0,172937;;100;-2,100392
375;338,3906;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + ;2,948692;0,4625224;;133;0,4112141
376;338,9368;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;0,5125141;0,2622483;;134;-2,225237
377;339,4543;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;2,886493;0,245069;;133;-0,8684375
378;339,9505;;-1 + -1 + ;1,072698;0,2181694;;150;-0,7091326
379;340,5045;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;4,318951;0,5090936;;217;-2,171955
380;341,3292;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;2,638938;0,422721;;216;0,06165838
381;342,0988;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;3,194301;0,4515325;;150;0,645834
382;342,6844;;-1 + -1 + -1 + -1 + ;1,527351;0,2730686;;117;-1,19958
383;343,1624;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;4,754783;0,6673113;;233;1,422095
384;344,0398;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;3,156994;0,35972;;134;0,5167141
385;344,5456;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;6,15482;0,6253841;;483;3,780205
386;346,3875;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;8,630401;0,8120126;;400;6,44241
387;347,7962;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;8,698237;0,8357098;;617;5,533946
388;349,8241;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;2,277524;0,1653948;;183;-0,5570819
389;350,5152;;-1 + -1 + ;5,977567;0,4769955;;367;4,454562
390;351,8597;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;7,247078;0,8859978;;466;6,133074
391;353,5778;1 + ;-1 + -1 + -1 + ;5,936402;0,8711479;;667;5,807549
392;355,7963;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;2,383013;0,328999;;267;0,7120111
393;356,7408;;-1 + -1 + -1 + -1 + ;3,291056;0,5079855;;150;1,79904
394;357,28;;-1 + -1 + -1 + -1 + -1 + -1 + ;3,561591;0,3400436;;233;-2,098365
395;358,1723;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;0,8398573;0,240807;;117;-2,919336
396;358,6057;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + ;0,9875529;0,3025879;;133;-1,709859
397;359,1198;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + ;1,355813;0,3935618;;83;-0,2506254
398;359,474;;-1 + -1 + ;4,159981;0,3648534;;217;2,524833
399;360,3038;;-1 + -1 + -1 + ;4,7131;0,673735;;283;2,386836
400;361,3464;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;2,373801;0,5028583;;184;-0,1233404
401;362,0621;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + ;1,257762;0,2074148;;216;-1,534823
402;362,9406;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;3,59688;0,3738279;;500;1,970708
403;364,8559;;-1 + ;7,822581;0,8056203;;484;7,628199
404;366,5553;;-1 + -1 + -1 + -1 + -1 + -1 + ;4,698973;0,6476065;;483;2,346582
405;368,1738;;-1 + -1 + ;2,444903;0,1782876;;133;0,6231909
406;368,6781;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;5,336651;0,4933986;;334;1,830052
407;369,8356;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;1,720435;0,2033612;;83;-0,07620347
408;370,1457;;-1 + -1 + -1 + -1 + ;4,922539;0,4995187;;383;3,422055
409;371,482;;-1 + -1 + -1 + ;1,986332;0,2827381;;150;-0,7309291
410;372,0233;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;0,6299896;0,170522;;84;-3,199488
411;372,4104;;-1 + -1 + ;4,333586;0,5125323;;200;2,84612
412;373,1834;;-1 + -1 + -1 + ;2,67855;0,3533865;;150;0,03193641
413;373,7384;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;2,587847;0,4698442;;216;0,05769157
414;374,5672;;-1 + -1 + -1 + -1 + -1 + ;3,534914;0,2224312;;167;-0,2426541
415;375,1655;;-1 + -1 + -1 + -1 + -1 + -1 + ;1,325744;0,2649375;;117;-1,409319
416;375,6105;;-1 + -1 + -1 + -1 + ;1,515398;0,1535063;;116;-2,331095
417;376,1041;;-1 + -1 + -1 + -1 + ;2,366549;0,2918468;;300;-0,3416047
418;377,1558;;-1 + -1 + -1 + ;7,331977;0,7036662;;400;5,035642
419;378,5262;;-1 + -1 + -1 + ;3,956204;0,3713672;;400;2,327568
420;379,9416;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + ;4,929872;0,6423374;;234;2,572211
421;380,8155;;-1 + ;1,961551;0,3407869;;366;1,302337
422;382,2292;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;-0,1853774;0,1860595;;100;-2,999318
423;382,6467;;-1 + -1 + -1 + ;2,12063;0,2774435;;234;-0,6019256
424;383,4838;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;4,200901;0,6982378;;483;1,899142
425;385,1169;1 + ;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;8,765312;0,9445285;;517;7,709844
426;386,8091;;-1 + -1 + -1 + -1 + -1 + -1 + ;0,3725307;0,1536435;;350;-3,473826
427;388,0588;;-1 + -1 + -1 + -1 + -1 + ;9,037278;1,037358;;416;5,07464
428;389,6305;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;3,748102;0,2140557;;217;1,962157
429;390,5332;;-1 + -1 + -1 + -1 + -1 + -1 + ;0,6935902;0,1916397;;83;-2,11477
430;390,8739;;-1 + -1 + -1 + -1 + -1 + -1 + ;6,028352;0,5935995;;400;3,621954
431;392,4174;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + ;3,472477;0,2462023;;234;0,7186797
432;393,3045;1 + ;-1 + -1 + -1 + -1 + -1 + -1 + ;13,32235;1,644252;;683;12,96661
433;395,5638;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;5,544387;0,6034836;;233;2,147867
434;396,3709;;-1 + -1 + -1 + ;3,608511;0,5719172;;350;3,180426
435;397,5511;;-1 + -1 + -1 + ;0,5790935;0,1945509;;67;-2,226356
436;397,7964;;-1 + -1 + -1 + -1 + ;0,07936859;0,1289269;;200;-1,791705
437;398,6358;;-1 + -1 + -1 + -1 + -1 + ;4,134833;0,4983174;;183;-0,3668475
438;399,3329;1 + ;-1 + -1 + -1 + ;8,733987;0,9952927;;584;7,729285
439;401,4156;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + ;1,519288;0,270344;;200;0,7896322
440;402,2014;;-1 + -1 + -1 + -1 + ;2,058181;0,2747223;;183;-1,667097
441;402,8567;;-1 + -1 + -1 + ;0,137885;0,2060298;;117;-2,656085
442;410,077;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + ;8,501425;1,021817;;516;5,523242
443;411,9673;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;5,823622;0,4777448;;234;2,301369
444;412,895;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;5,643635;0,5755619;;300;3,219196
445;413,9354;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;7,798621;0,7996268;;466;5,598248
446;415,4973;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;2,087152;0,3294;;134;0,4165528
447;415,9768;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;4,271253;0,668849;;333;1,9401
448;417,18;;-1 + -1 + -1 + ;6,083272;0,7864949;;367;3,869766
449;418,4345;1 + ;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;9,575643;0,941685;;500;8,517329
450;420,1921;1 + ;-1 + -1 + -1 + ;8,635757;1,183762;;700;7,819515
451;422,7906;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;4,064113;0,4223547;;433;-2,513535
452;424,3109;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;6,751512;0,6424515;;383;4,393963
453;425,591;1 + ;-1 + -1 + -1 + ;6,363932;0,6696973;;534;6,033633
454;427,3656;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;1,900536;0,2587017;;216;-0,8407621
455;428,1364;1 + ;-1 + -1 + -1 + -1 + -1 + ;16,17678;1,514522;;1017;17,69129
456;431,5528;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + ;1,282627;0,30595;;83;-5,411423
457;431,8827;;-1 + -1 + ;5,20082;0,6185764;;384;3,819402
458;433,238;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;1,908731;0,3159254;;100;-0,7753448
459;433,6055;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;8,164114;0,9661393;;500;6,130244
460;435,2698;;-1 + -1 + -1 + -1 + -1 + -1 + ;1,807694;0,1575035;;316;-0,03480363
461;436,3719;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;4,450734;0,5885221;;334;2,039254
462;437,5131;;-1 + -1 + -1 + -1 + -1 + -1 + ;4,036787;0,383543;;450;1,420327
463;439,145;;-1 + -1 + -1 + -1 + ;-0,6243075;0,1447621;;83;-3,479545
464;439,4827;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;13,14073;1,211786;;917;12,35252
465;442,4817;;-1 + -1 + -1 + -1 + -1 + -1 + ;4,230914;0,7480215;;183;2,978933
466;443,1273;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;1,550223;0,1583839;;100;-4,291393
467;443,5208;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + ;-0,1200376;0,168348;;67;-2,951689
468;443,7775;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;1,36452;0,2856041;;150;-1,349876
469;444,3414;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + ;2,506911;0,3338388;;200;1,84075
470;445,1115;;-1 + -1 + -1 + -1 + ;1,555121;0,1960964;;66;-2,248782
471;445,326;;-1 + -1 + ;4,194006;0,4299847;;200;2,623991
472;446,1716;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + ;-0,04561403;0,1879101;;117;-1,857704
473;446,641;;-1 + -1 + -1 + ;3,147367;0,2897877;;233;0,4371557
474;447,5859;;-1 + -1 + -1 + ;3,866287;0,4439123;;334;1,310201
475;448,8736;;-1 + -1 + ;1,40769;0,2377036;;116;-0,3546063
476;449,3806;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;2,192733;0,2412981;;234;-0,5659692
477;450,2702;1 + ;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;6,948194;0,8208469;;400;5,769042
478;451,6598;1 + ;-1 + -1 + -1 + -1 + ;10,35486;1,135439;;516;8,490292
479;453,3513;;-1 + -1 + ;-0,3912562;0,1845563;;117;-2,2067
480;453,7813;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;2,364823;0,200895;;167;-0,4342821
481;454,4237;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + ;7,462954;0,6535119;;433;5,116464
