Episode number;Time;Checkpoint;Hit;Direction;Speed;Acceleration;Step;CumulativeRew
59;105,4194;;-1 + -1 + -1 + ;5,984749;1,454446;;167;4,439196
60;106,6764;;-1 + ;2,477853;0,4579842;;200;1,935838
61;107,9529;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;0,5035976;0,4425884;;83;-2,053814
62;108,6653;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + ;-0,2574885;0,3340641;;134;-0,9234244
63;109,5379;;-1 + ;7,048245;0,6438208;;250;6,692067
64;111,1155;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;3,618145;0,4852641;;216;-2,89659
65;112,5786;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;6,926478;1,132959;;334;5,059434
66;114,5833;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;6,729716;0,8669829;;283;4,596701
67;116,5059;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;4,192925;0,7907099;;167;1,983634
68;117,7743;;-1 + ;10,42728;1,21747;;400;10,64475
69;120,2153;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;11,05663;1,872432;;466;11,92907
70;123,2612;;-1 + -1 + -1 + -1 + ;0,9767855;0,4055833;;67;-1,617631
71;124,1574;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;-1,235245;0,3397332;;100;-3,895512
72;124,8589;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + ;2,443629;0,4445879;;100;0,888217
73;125,5511;;-1 + -1 + -1 + ;1,799308;0,4566085;;83;-0,7440841
74;126,1725;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;1,069468;0,3287612;;84;-5,601771
75;126,8226;;-1 + ;2,777837;0,7933704;;133;2,571206
76;127,7228;;-1 + -1 + -1 + ;1,928113;0,5890157;;83;-0,4828708
77;128,3568;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;1,871294;0,4741623;;134;-0,6545444
78;129,2249;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;4,59051;0,7599301;;200;1,35044
79;130,5463;;-1 + -1 + -1 + -1 + ;2,107244;0,5045283;;133;-0,3882284
80;131,4899;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;-1,284504;0,3178308;;167;-3,966672
81;132,5947;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;1,878539;0,4267628;;100;0,3053007
