Episode number;Time;Checkpoint;Hit;Direction;Speed;Acceleration;Step;CumulativeRew
55;54,81461;;-2 + -2 + -2 + -2 + ;3,34722;1,587054;;133;-3,065725
56;55,5886;;-2 + -2 + -2 + ;2,146625;1,539575;;100;-2,313801
57;56,16944;;-2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + ;4,529772;2,271056;;217;0,8008318
58;57,40894;;-2 + -2 + -2 + -2 + -2 + -2 + ;0,9652697;0,9036169;;117;-4,131113
59;58,0871;1 + ;-2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + ;4,28234;3,736333;;183;3,018678
60;58,94086;;-2 + -2 + ;1,570438;1,100273;;200;-1,329288
61;59,95885;;-2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + ;2,331866;2,1253;;117;0,4571667
62;60,61628;;-2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + ;6,597294;3,041466;;516;3,638764
63;62,70124;;-2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + ;0,02679212;0,6814828;;67;-5,291725
64;63,43436;;-2 + -2 + -2 + -2 + ;2,274076;1,526412;;117;-0,1995122
65;64,07376;1 + ;-2 + -2 + -2 + ;8,203626;4,342441;;366;7,546072
66;65,72532;;-2 + ;-0,0691356;0,8520181;;67;-1,217118
67;66,37659;;-2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + ;3,112372;2,063059;;117;-2,824569
68;67,0726;1 + ;-2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + ;9,235342;3,980729;;433;8,216067
69;68,96275;;-2 + -2 + -2 + -2 + -2 + -2 + -2 + ;1,678685;1,67466;;83;-10,64666
70;69,84615;;-2 + -2 + -2 + -2 + -2 + -2 + -2 + ;2,147825;0,9744226;;184;-2,877752
71;70,8186;;-2 + ;0,8095828;0,8907884;;100;-0,2996285
72;71,45359;1 + ;-2 + -2 + -2 + ;8,302964;4,005815;;400;7,308773
73;73,18324;;-2 + -2 + ;3,544397;1,403055;;166;0,947453
74;74,25314;;-2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + ;6,484624;3,370028;;267;3,854659
75;75,54077;1 + ;-2 + -2 + -2 + -2 + -2 + -2 + ;4,900126;5,771094;;233;5,671214
76;76,85786;;-2 + -2 + ;-0,1486209;0,6170864;;100;-3,531535
77;77,55228;;-2 + -2 + -2 + -2 + -2 + ;4,836615;2,930517;;184;-2,232869
78;78,40482;;-2 + -2 + -2 + -2 + -2 + -2 + -2 + ;-1,325062;0,5101856;;133;-6,814877
