Episode number;Time;Checkpoint;Hit;Direction;Speed;Acceleration;Step;CumulativeRew
42;151,4423;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;6,778969;0,5028489;;267;3,281818
43;154,0375;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + ;0,01858804;0,2367481;;167;-2,744664
44;155,1105;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;4,481148;0,3310594;;200;1,812209
45;156,2962;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;8,299771;0,4428782;;250;5,742649
46;157,7426;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + ;5,682852;0,523689;;233;4,206542
47;159,1163;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;9,670466;0,5808982;;533;7,251363
48;161,8919;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + ;7,114566;0,4005214;;284;4,515088
49;163,6978;;-1 + -1 + -1 + -1 + ;6,768488;0,3260411;;300;3,09453
50;165,3031;;-1 + -1 + -1 + -1 + ;0,6724252;0,1824622;;100;-3,145113
51;166,026;;-1 + -1 + ;0,3090514;0,1513989;;66;-1,53955
52;166,4186;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;3,685646;0,3259073;;150;0,01155376
53;167,1516;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + ;1,302607;0,2402346;;134;-2,457158
54;167,9091;;-1 + -1 + ;6,004075;0,4972677;;233;4,501341
55;169,0737;;-1 + -1 + -1 + -1 + ;1,141441;0,2073253;;67;-2,651233
56;169,569;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;2,295952;0,2358054;;116;-1,468242
57;170,2352;;-1 + -1 + -1 + -1 + -1 + ;2,955407;0,3663684;;100;0,321775
58;170,7711;;-1 + ;4,974235;0,4496568;;167;4,423892
59;171,4771;;-1 + -1 + -1 + -1 + ;2,988624;0,2479236;;200;0,2365475
60;172,3771;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;2,307973;0,2783182;;83;-2,413709
61;172,8248;;-1 + -1 + ;10,0226;0,6076394;;417;8,630237
62;174,3996;2 + ;-1 + -1 + -1 + ;11,95203;0,7829174;;433;11,73495
63;176,1176;;-1 + -1 + -1 + -1 + -1 + -1 + ;0,7785199;0,1838615;;67;-2,037618
64;176,6827;;-1 + -1 + -1 + -1 + ;6,168927;0,5759804;;150;2,744905
65;177,3049;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + ;0,4929772;0,1733191;;67;-1,333703
66;177,7126;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + ;4,500968;0,5509174;;133;4,051886
67;178,3291;;-1 + -1 + -1 + -1 + -1 + -1 + ;10,61008;0,9876051;;333;8,597684
68;179,5418;;-1 + -1 + -1 + -1 + ;3,655498;0,3742824;;100;1,02978
69;180,1887;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;3,34444;0,4705654;;100;0,8150048
70;180,6545;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + ;4,574139;0,5230828;;134;2,097222
71;181,2093;;-1 + -1 + -1 + ;2,233958;0,3782092;;83;-0,3878322
72;181,6716;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;1,71356;0,2455083;;100;-2,040931
73;182,1194;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;1,922772;0,2137356;;133;-0,8634927
74;182,7389;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;3,64035;0,3196366;;150;0,959986
75;183,3798;;-1 + -1 + -1 + -1 + -1 + -1 + ;1,194093;0,2426468;;67;-1,563261
76;183,8051;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;1,168693;0,2700153;;133;-0,5612915
77;184,3994;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;1,639566;0,2487258;;84;-0,1117084
78;184,8793;;-1 + -1 + -1 + -1 + ;9,550891;0,7642999;;266;6,315186
79;185,9301;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;7,545997;0,962739;;200;5,508735
80;186,854;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + ;9,008184;0,8553675;;250;6,863552
81;187,9069;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + ;0,3590956;0,2120473;;84;-1,428857
82;188,4417;;-1 + -1 + -1 + -1 + ;2,068707;0,2662592;;83;-1,665033
83;188,8447;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;2,083884;0,2023089;;117;0,2861934
84;189,3533;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;2,128865;0,2980801;;83;-0,573055
85;189,8242;;-1 + -1 + -1 + ;1,575534;0,2515529;;67;-1,172913
86;190,1246;;-1 + -1 + -1 + -1 + -1 + ;5,9119;0,6154829;;200;3,52738
87;191,0263;;-1 + -1 + -1 + -1 + ;3,846843;0,4587016;;133;2,305544
88;191,6716;;-1 + -1 + -1 + -1 + -1 + -1 + ;2,291914;0,2656167;;83;-0,4424696
89;192,0688;;-1 + -1 + -1 + -1 + -1 + -1 + ;1,550962;0,2744904;;67;-1,174547
90;192,3979;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;16,46561;1,966613;;433;15,43221
91;193,9992;;-1 + -1 + -1 + -1 + -1 + ;4,984293;0,5214682;;167;0,5057607
92;194,8914;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;1,871318;0,3018282;;100;-0,8268538
93;195,4394;;-1 + -1 + -1 + -1 + -1 + ;2,882956;0,2882233;;133;0,1711776
94;195,968;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;1,369153;0,1979935;;84;-1,432854
95;196,4403;;-1 + -1 + -1 + -1 + -1 + -1 + ;2,233395;0,3202457;;100;-0,4463587
96;196,9739;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;1,456769;0,2400775;;83;-1,303153
97;197,4762;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;0,7779115;0,1774648;;67;-3,044624
98;197,8136;;-1 + -1 + -1 + -1 + -1 + -1 + ;4,26834;0,4655417;;116;0,7338824
99;198,4641;;-1 + -1 + ;1,477141;0,244058;;67;-0,278801
100;198,8332;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;2,548226;0,3038262;;100;-1,147949
101;199,3672;;-1 + ;0,5403585;0,2457915;;100;-0,2138501
102;199,9036;;-1 + ;2,616602;0,4042574;;83;2,02086
103;200,3768;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;6,758526;0,6421254;;184;4,400652
104;201,2913;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + ;1,178487;0,2115787;;66;-1,609934
105;201,7596;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + ;0,4143929;0,2168387;;84;-2,368768
106;202,2016;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;4,366445;0,4383179;;116;1,804761
107;202,8529;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;4,579017;0,511062;;134;2,090077
108;203,5265;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;0,8199443;0,1640333;;66;-2,016022
109;203,9571;;-1 + -1 + -1 + ;1,627052;0,2538931;;67;-1,119055
110;204,3028;;-1 + -1 + -1 + -1 + -1 + -1 + ;2,211008;0,2853127;;83;-0,5036786
111;204,7939;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;1,159226;0,206173;;67;-1,634601
112;205,2454;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;2,994365;0,3655775;;100;-1,640058
113;205,764;2 + ;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;11,07781;0,9915897;;267;11,0694
114;207,0541;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + ;4,829463;0,5335862;;133;2,363051
115;207,9471;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;2,571849;0,3612287;;83;-0,06692243
116;208,4361;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;2,010479;0,2496386;;84;-1,739883
117;208,9066;;-1 + -1 + -1 + -1 + ;2,538422;0,318652;;100;-1,142926
118;209,4734;;-1 + -1 + -1 + -1 + -1 + -1 + ;2,192807;0,2941963;;83;-0,5129967
119;209,9396;;-1 + -1 + -1 + -1 + -1 + -1 + ;0,9504576;0,2221822;;117;-0,8273603
120;210,545;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;0,1334186;0,1911157;;100;-2,675466
121;211,1366;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;6,23393;0,5858085;;200;3,819739
122;212,1469;;-1 + -1 + -1 + ;0,7763495;0,2089931;;66;-2,014657
123;212,6365;;-1 + -1 + -1 + ;1,161425;0,208583;;67;-1,629992
124;212,9961;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;5,504426;0,5507908;;167;2,055216
125;213,7635;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;4,690938;0,3836252;;133;2,074561
126;214,4466;;-1 + ;4,102715;0,3818145;;133;3,484529
127;215,0355;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + ;2,868992;0,36204;;100;0,2310319
128;215,5298;;-1 + -1 + -1 + -1 + -1 + -1 + ;7,972461;0,5589957;;217;5,531454
129;216,4211;;-1 + -1 + -1 + -1 + -1 + -1 + ;7,956566;0,731163;;217;5,687729
130;217,3356;;-1 + -1 + -1 + -1 + ;5,099089;0,6019264;;150;1,701016
131;218,1052;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;8,82236;0,9412267;;250;6,763582
132;219,2245;;-1 + -1 + -1 + ;1,918298;0,3183224;;83;-0,7633805
133;219,7858;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + ;5,352901;0,6509566;;133;3,003858
134;220,4084;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + ;0,8234279;0,1862001;;67;-1,990372
135;220,8489;;-1 + -1 + -1 + ;7,882143;1,102658;;200;5,984799
136;221,755;;-1 + -1 + -1 + ;4,696905;0,6072693;;150;3,304172
137;222,5417;;-1 + -1 + -1 + -1 + -1 + -1 + ;3,401876;0,4768186;;100;0,8786945
138;223,1152;;-1 + ;-0,2148355;0,1781045;;50;-1,036731
139;223,4298;2 + ;-1 + -1 + -1 + -1 + -1 + -1 + ;5,177997;0,7331723;;133;5,91117
140;224,0918;;-1 + -1 + -1 + -1 + ;-0,4294424;0,1475964;;50;-4,281846
141;224,4398;;-1 + -1 + -1 + -1 + -1 + ;3,317703;0,3970023;;117;1,714706
142;225,0271;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;4,401181;0,3887287;;100;2,78991
143;225,5524;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;4,905561;0,2954179;;133;3,200981
144;226,2261;;-1 + -1 + -1 + -1 + ;2,392959;0,271713;;100;-1,335328
145;226,7911;;-1 + -1 + -1 + -1 + ;0,2471904;0,1585992;;50;-3,59421
146;227,1095;;-1 + -1 + -1 + -1 + -1 + -1 + ;3,538014;0,2322932;;84;1,770307
147;227,5344;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;3,263581;0,4129482;;100;0,6765292
148;228,1343;;-1 + ;2,977164;0,3272597;;116;2,304424
149;228,7305;;-1 + -1 + -1 + ;2,253966;0,4053995;;84;-0,3406343
150;229,2127;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;2,088998;0,2538415;;83;-0,6571615
151;229,741;;-1 + -1 + -1 + -1 + ;5,07798;0,4610478;;150;1,539027
152;230,5043;;-1 + -1 + -1 + ;11,7922;1,550358;;283;10,34256
153;231,9114;;-1 + -1 + -1 + -1 + ;1,358962;0,193859;;67;-2,447179
154;232,4951;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;8,791958;1,129507;;200;6,921465
155;233,4807;;-1 + -1 + -1 + -1 + -1 + -1 + ;5,090615;0,6205977;;133;4,711211
156;234,2423;2 + ;-1 + -1 + -1 + -1 + -1 + -1 + ;6,027856;0,8296889;;150;5,857543
157;235,0502;;-1 + -1 + -1 + ;0,7349702;0,1857551;;84;-2,079275
158;235,6024;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;1,238526;0,2691394;;66;-1,492334
159;235,996;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + ;2,711648;0,4487101;;84;-0,8396423
160;236,4539;;-1 + ;3,71307;0,3800613;;116;3,093132
161;237,0845;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + ;1,393676;0,2226247;;67;-1,3837
162;237,4088;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + ;1,824291;0,2731928;;67;-0,9025168
163;237,7472;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;3,218404;0,4481777;;100;0,6665816
164;238,326;;-1 + -1 + -1 + ;4,811603;0,6381207;;150;2,449721
165;238,946;2 + ;-1 + -1 + -1 + -1 + -1 + -1 + -1 + ;6,229723;0,6902572;;166;5,919978
166;239,6548;;-1 + -1 + -1 + -1 + -1 + ;0,3888547;0,1720236;;84;-4,439122
167;240,1605;;-1 + -1 + -1 + -1 + ;5,909542;0,4195615;;133;2,329105
168;240,7772;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;7,473339;0,7425443;;200;4,21588
169;241,5994;;-1 + ;5,535395;0,6232004;;133;5,158596
170;242,201;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;5,72437;0,6896431;;134;4,414013
171;242,8161;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;2,460517;0,252943;;116;-0,28654
172;243,3399;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;-0,06609589;0,1767061;;67;-2,88939
173;243,6939;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;6,425481;0,9126973;;150;4,338177
174;244,3181;2 + ;-1 + -1 + -1 + -1 + -1 + -1 + ;7,949903;0,848966;;250;7,798863
175;245,3639;;-1 + -1 + -1 + ;5,047834;0,72767;;133;2,775504
176;246;;-1 + -1 + -1 + -1 + -1 + ;2,281348;0,2925997;;100;-0,4260516
177;246,5424;2 + ;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;8,716994;1,741478;;284;9,458478
178;247,6494;;-1 + -1 + -1 + -1 + -1 + -1 + ;2,58786;0,3988916;;83;-0,01324773
179;248,2172;;-1 + -1 + ;3,865354;0,3651602;;133;3,230513
180;248,7713;;-1 + -1 + -1 + -1 + -1 + -1 + ;3,003985;0,4391904;;100;-2,556824
181;249,2863;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;1,415049;0,2296553;;84;-1,355296
182;249,7171;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + ;2,374731;0,294893;;83;-0,3303773
183;250,1195;;-1 + -1 + -1 + ;3,914027;0,4905907;;117;1,404618
184;250,6182;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + ;0,3886921;0,2304801;;66;-2,380828
185;251,0199;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;2,502037;0,252349;;100;-3,245615
186;251,4837;;-1 + -1 + ;0,4013447;0,238742;;84;-1,359913
187;251,8997;;-1 + -1 + -1 + -1 + ;-0,5707433;0,1637141;;50;-4,407029
188;252,159;;-1 + -1 + ;3,778692;0,5595539;;133;2,338246
189;252,7952;;-1 + -1 + -1 + ;5,142415;0,7181838;;150;3,860598
190;253,4212;;-1 + -1 + -1 + -1 + ;2,341982;0,3419833;;83;-1,316034
191;253,8739;;-1 + -1 + -1 + -1 + ;2,247687;0,4415719;;84;-1,31074
192;254,3176;;-1 + -1 + -1 + ;0,9575801;0,170256;;66;-1,872164
193;254,7334;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;11,22371;1,596379;;250;9,820086
194;255,7683;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;1,653908;0,3082291;;84;-1,037863
195;256,3075;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + ;5,881139;0,5770788;;166;3,458218
196;257,034;;-1 + -1 + -1 + -1 + ;3,250392;0,5334341;;100;1,783827
197;257,5607;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;-0,2167656;0,191913;;67;-6,024853
198;257,8802;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;8,435207;1,23007;;250;6,665276
199;258,8947;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;1,491139;0,2636277;;67;-1,245232
200;259,368;;-1 + -1 + -1 + -1 + -1 + -1 + ;8,156383;1,335495;;183;6,491875
201;260,2813;;-1 + -1 + -1 + ;2,322185;0,3103102;;117;-0,3675058
202;260,8247;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;0,7270409;0,1547226;;83;-5,118236
203;261,3017;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;4,991379;0,4432363;;117;2,434615
204;261,8221;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;2,847963;0,2864079;;100;0,1343715
205;262,3004;;-1 + -1 + -1 + ;3,054727;0,2601887;;83;0,3149152
206;262,7567;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;0,2125522;0,1922562;;67;-2,595192
207;263,0569;;-1 + -1 + -1 + -1 + -1 + -1 + ;3,5375;0,5447104;;116;1,08221
208;263,6739;;-1 + -1 + -1 + -1 + -1 + -1 + ;4,423902;0,4249779;;134;2,84888
209;264,2297;;-1 + -1 + -1 + ;4,035778;0,5371843;;116;1,572961
210;264,756;2 + ;-1 + -1 + -1 + -1 + -1 + -1 + ;6,241656;1,264695;;200;6,506352
211;265,5687;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;1,018957;0,2830962;;84;-0,6979465
212;266,0691;;-1 + -1 + -1 + -1 + -1 + -1 + ;1,04407;0,2097134;;66;-1,746217
213;266,3924;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;2,026278;0,2546849;;100;-0,7190366
214;266,9047;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;0,3323976;0,1836799;;67;-3,483922
215;267,2746;;-1 + -1 + -1 + -1 + -1 + ;5,669953;0,8399292;;167;5,509881
216;267,9602;;-1 + -1 + -1 + -1 + ;4,299246;0,4674924;;133;0,7667389
217;268,6656;;-1 + -1 + -1 + -1 + ;1,084766;0,1625879;;83;0,2473538
218;269,0607;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;2,782197;0,3619495;;117;1,144147
219;269,6169;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;0,2610287;0,2301804;;83;-2,508791
220;269,99;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + ;0,4796288;0,2535912;;84;-3,26678
221;270,4288;;-1 + -1 + -1 + -1 + -1 + ;3,551847;0,3927498;;166;-0,05540347
222;271,2087;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;1,460178;0,2126879;;67;-4,327134
223;271,6283;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;3,201686;0,3327846;;100;-4,465529
224;272,075;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;10,92073;0,7968661;;317;8,717593
225;273,2848;;-1 + -1 + -1 + -1 + ;3,944572;0,4399601;;116;0,384532
226;273,9977;;-1 + -1 + -1 + ;0,9291732;0,2058034;;67;-1,865023
227;274,3625;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;5,394843;0,6240548;;167;3,0189
228;275,0806;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;1,157514;0,2710986;;83;-1,571387
229;275,5757;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;0,6277015;0,2613084;;67;-2,11099
230;275,8792;;-1 + -1 + -1 + -1 + -1 + -1 + ;4,555529;0,4924327;;116;2,047962
231;276,5408;;-1 + -1 + -1 + -1 + -1 + ;3,071998;0,4497091;;117;0,5217073
232;277,0296;;-1 + -1 + -1 + -1 + -1 + -1 + ;4,029819;0,6149885;;117;1,644807
233;277,5599;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;2,392036;0,4057845;;83;0,7978213
234;278,0101;;-1 + -1 + ;2,620541;0,2878543;;117;0,9083948
235;278,5395;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;7,969238;0,8256569;;183;2,794895
236;279,4137;;-1 + -1 + -1 + -1 + ;3,254786;0,2969759;;133;0,5517616
237;280,134;;-1 + -1 + ;3,750259;0,4079373;;184;3,158197
238;281,0073;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;23,95451;2,317001;;600;23,27153
239;283,6801;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + ;1,489616;0,2361789;;66;-1,274206
240;284,5306;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + ;1,056502;0,1938515;;67;-1,749647
241;284,8835;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + ;3,384092;0,2070849;;150;2,591177
242;285,6528;;-1 + -1 + -1 + -1 + ;1,692052;0,2404554;;83;-2,067493
243;286,1908;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;9,277858;0,9541696;;250;7,232034
244;287,4084;;-1 + -1 + -1 + ;1,162665;0,2061033;;67;-1,631231
245;287,9502;;-1 + -1 + -1 + ;6,146843;0,8531319;;150;3,999976
246;288,6786;;-1 + -1 + -1 + ;0,8483551;0,2124101;;67;-1,939235
