1;7,195902;
2;10,69821;
3;14,53699;
4;19,3595;
5;21,49953;
6;23,5146;
7;29,81642;
8;31,41479;
9;35,17846;
0;38,31457;
1;40,03648;
2;43,43858;
3;46,99854;
4;52,2352;
5;54,37947;
6;56,41572;
7;62,17934;
8;63,71478;
9;67,17908;
0;70,2176;
1;71,95452;
2;75,05532;
3;78,71831;
