1;9,83666;19
2;14,35489;0
3;18,94674;0
4;25,35592;0
5;28,53897;0
6;30,97868;0
7;41,77893;32
8;44,37284;0
9;49,09571;0
0;53,81599;0
1;56,6395;0
2;60,37667;0
3;65,35794;0
4;71,84098;0
5;75,17972;0
6;78,6921;0
7;88,67505;0
8;90,55609;0
9;95,39296;0
0;99,89709;0
1;102,0955;0
2;106,0173;0
3;111,018;0
4;117,7953;0
5;120,6594;0
6;123,3321;0
7;131,8747;0
8;134,415;0
9;139,857;0
0;144,735;0
1;147,2984;0
2;150,928;0
3;154,697;0
4;161,3172;0
5;164,4898;0
6;166,9727;0
7;174,956;0
8;176,655;0
9;180,864;0
0;185,1956;0
1;187,6116;0
2;192,278;0
3;196,938;0
4;205,334;0
5;207,7543;0
6;209,959;0
7;218,3165;0
8;220,3781;0
9;225,4543;0
0;230,0132;0
1;231,8972;0
2;236,019;0
3;240,618;0
4;247,1177;0
5;250,0942;0
6;252,8715;0
7;261,8219;0
8;264,279;0
9;269,1378;0
0;274,2759;0
1;276,3387;0
2;280,3556;0
3;285,6979;0
4;292,7778;0
5;295,5531;0
6;298,9157;0
7;307,3976;0
8;309,9348;0
9;315,1568;0
0;319,4756;0
1;322,2533;0
2;326,3494;0
3;330,6338;0
4;337,736;0
5;341,1149;0
6;343,6507;0
7;352,4387;0
8;354,6167;0
9;359,715;0
0;364,7564;0
1;367,3746;0
2;372,2785;0
3;376,028;0
4;382,1176;0
5;384,3166;0
6;389,1007;58
7;403,6739;132
8;405,0771;0
9;408,8734;0
0;411,7528;0
1;413,4647;0
2;416,8149;6
3;421,313;0
4;430,0168;76
5;432,0571;0
6;434,317;6
7;441,7365;0
8;445,1658;74
9;449,0331;0
0;452,5124;0
1;458,236;19
2;461,6577;0
3;465,8333;0
4;481,8523;144
5;513,0547;437
6;515,0724;0
7;528,2198;81
8;530,2178;0
9;535,1725;0
0;540,7516;0
1;543,0108;0
2;547,0758;0
3;551,3347;0
4;558,3369;0
5;560,8705;0
6;563,4949;0
7;572,0955;0
8;574,2558;0
9;578,8521;0
0;582,717;0
1;585,0355;0
2;590,2161;8
3;596,6909;0
4;603,1748;0
5;623,7915;73
6;626,2769;0
7;634,8319;0
8;637,0731;0
9;641,8394;0
0;645,8779;0
1;647,8364;0
2;651,3392;0
3;655,6628;0
4;663,4373;0
5;666,4965;0
6;669,1235;0
7;678,9346;66
8;680,4748;0
9;686,1942;66
