1;7,959327;76
2;9,873097;0
3;12,65996;0
4;16,42728;0
5;24,92137;34
6;27,15839;0
7;28,83627;0
8;30,45745;0
9;33,13655;3
0;37,1332;0
1;49,77404;280
2;52,15338;0
3;54,79777;0
4;57,51757;0
5;66,75761;56
6;69,67887;0
7;71,57613;0
8;73,13992;0
9;75,37277;0
0;79,57492;0
1;87,6981;0
2;89,82359;0
3;92,19453;0
4;95,79982;0
5;100,7779;0
6;102,9748;0
7;104,3132;0
8;105,6972;18
9;109,2395;43
0;111,8768;0
1;118,1795;0
2;120,1739;0
3;122,3798;0
4;125,1171;0
5;132,7762;0
6;135,7751;0
7;137,8142;0
8;139,5922;0
9;141,7777;0
0;144,8994;0
1;150,3168;0
2;152,5727;0
3;155,495;0
4;194,2556;14
5;200,9547;0
6;203,1583;0
7;204,9283;0
8;207,2251;0
9;209,6575;0
0;212,7778;0
1;218,2327;0
2;220,5156;0
3;223,6002;0
4;226,4181;0
5;232,2777;0
6;234,7785;6
7;237,1352;0
8;238,577;0
9;240,2124;0
0;244,1846;56
1;250,0397;21
2;318,7572;72
3;321,4761;0
4;324,2374;0
5;333,356;55
6;342,9788;32
7;344,8759;0
8;346,1;0
9;347,894;0
0;350,8563;0
1;356,2139;0
