1;7,274211;14
2;9,832605;0
3;12,83901;0
4;18,23895;0
5;19,89325;0
6;21,49238;0
7;26,9375;0
8;28,31918;0
9;31,3766;0
0;34,15301;0
1;35,49775;0
2;38,0582;0
3;41,03541;0
4;48,11501;0
5;50,27813;0
6;51,85808;0
7;57,33278;0
8;58,59898;0
9;61,60859;0
0;64,39237;0
1;65,75405;0
2;68,31507;0
3;71,29376;0
4;78,25555;27
5;79,92006;0
6;81,71716;0
7;90,83279;0
8;93,17511;28
9;98,15385;0
0;102,5796;0
1;103,9161;0
2;106,4773;0
3;111,2175;0
4;116,4799;0
5;118,1541;0
6;119,7724;0
7;125,2743;0
8;126,575;0
9;129,6174;0
0;132,4166;0
1;133,7756;0
2;136,3375;0
3;139,3074;0
4;144,3342;0
5;145,9802;0
6;147,579;0
7;153,037;0
8;154,2761;0
9;157,3155;0
0;160,1539;0
1;161,4755;0
2;164,0471;0
3;166,9913;0
4;172,0166;0
5;173,6978;0
6;175,2774;0
7;180,7329;0
8;181,9938;0
9;185,0267;0
0;188,6616;0
1;190,0392;0
2;192,5979;0
3;195,994;0
4;201,2929;0
5;202,9541;0
6;204,5332;0
7;210,0132;0
8;211,2767;0
9;214,3177;0
0;217,4453;0
1;219,5383;0
2;222,154;0
3;225,1273;0
4;230,159;0
5;231,8152;0
6;233,4104;0
7;238,8967;0
8;240,1349;0
9;243,1715;0
0;245,9376;0
1;247,2994;0
2;250,7176;20
3;254,0183;0
4;258,8379;0
5;260,4979;0
6;262,0983;0
7;268,1176;0
8;269,7193;0
9;274,5757;0
0;279,5146;0
1;281,2612;0
2;283,8575;0
3;286,8335;0
4;292,3765;0
5;294,0185;0
6;295,6187;0
7;301,114;0
8;302,7583;0
9;305,7781;0
0;308,5579;0
1;309,9149;0
2;312,4644;0
3;315,4518;0
4;320,7121;0
5;322,3804;0
6;323,9941;0
7;329,4375;0
8;330,6978;0
9;333,7129;0
0;336,4955;0
1;337,8315;0
2;340,3982;0
3;343,3787;0
4;348,3985;0
5;350,5129;0
6;352,1946;0
7;357,6528;0
8;358,9158;0
9;361,9255;0
0;364,7184;0
