1;16,65431;225
2;18,05375;0
3;20,12147;0
4;54,03376;71
5;209,0731;903
6;210,972;0
7;212,9778;0
8;240,9732;257
9;243,4359;20
0;246,2148;0
1;251,4241;0
2;253,3376;0
3;255,179;0
4;257,5127;0
5;262,5577;0
6;264,6135;0
7;265,8918;0
8;267,3168;0
9;268,9737;0
0;271,7162;0
1;276,0724;0
2;277,5247;0
3;279,5743;0
4;281,8365;0
5;287,0778;0
6;289,0758;0
7;290,5555;0
8;291,7387;0
9;293,28;0
0;295,6777;0
1;300,1381;0
2;301,7194;0
3;303,6782;0
4;305,9384;0
5;311,2357;0
6;312,7725;0
7;314,139;0
8;315,2962;0
9;316,5739;0
0;319,9939;0
1;325,1068;0
2;326,7182;0
3;328,9734;0
4;333,356;47
5;339,8881;14
6;341,7552;0
7;343,2169;2
