1;6,328897;7
2;8,945922;0
3;11,99542;0
4;17,07486;0
5;18,79728;0
6;20,43376;0
7;25,95183;0
8;27,24635;0
9;30,34957;0
0;33,17851;0
1;34,59679;0
2;37,25336;0
3;40,31248;0
4;44,69368;0
5;46,49546;0
6;48,11501;0
7;53,93604;0
8;55,19908;0
9;58,31689;0
0;61,19239;0
1;62,61744;0
2;65,27612;0
3;68,29722;0
4;73,15925;0
5;74,89682;0
6;76,53753;0
7;82,09339;0
8;83,43291;0
9;86,53366;0
0;89,32005;0
1;90,73893;0
2;93,41399;0
3;96,4728;0
4;100,9367;0
5;102,7341;0
6;104,3553;0
7;109,8758;0
8;111,1545;0
9;114,2947;0
0;117,0744;0
1;118,4727;0
2;121,1193;0
3;124,2358;0
4;128,6346;0
5;130,3591;0
6;131,9512;0
7;137,578;0
8;138,874;0
9;141,9764;0
0;144,776;0
1;146,2533;0
2;148,9398;0
3;151,9947;0
4;156,8;0
5;158,6352;0
6;160,2283;0
7;165,761;0
8;167,0447;0
9;170,2182;0
0;172,9934;0
1;174,4163;0
2;177,0254;0
3;180,1376;0
