1;10,01136;0
2;14,53486;0
3;19,21661;0
4;25,95902;0
5;28,93506;0
6;31,61403;0
7;41,27279;0
8;43,7389;0
9;48,71996;0
0;52,71527;0
1;55,03423;0
2;59,37233;0
3;64,31796;0
4;72,81529;0
5;76,17855;0
6;78,67;0
7;89,93947;33
8;92,07803;0
9;97,33959;0
0;102,213;0
1;104,012;0
2;108,4327;0
3;113,7797;0
4;124,2979;37
5;126,9984;0
6;129,4379;0
7;139,3595;0
8;141,6983;0
9;147,2332;0
0;151,0393;0
1;153,6324;0
2;158,5776;0
3;164,3732;0
4;172,4551;0
5;175,6922;0
6;178,315;0
7;187,2947;0
8;189,7507;0
9;194,8392;0
0;198,5586;0
1;201,3362;0
2;205,9724;0
3;210,8579;16
4;220,0124;65
5;223,0532;0
6;225,8921;0
7;234,413;0
8;236,679;0
9;241,211;0
0;245,636;0
1;247,3524;0
2;251,8768;0
3;256,1392;0
4;263,2337;0
5;265,9942;0
6;268,4546;0
7;277,6575;0
8;279,5518;0
9;284,6926;0
0;288,7325;0
1;291,338;0
