1;14,5736;137
2;18,37649;0
3;22,39486;0
4;28,67717;0
5;31,89521;0
6;34,65487;0
7;43,09189;0
8;45,27955;0
9;50,53757;0
0;54,50799;0
1;56,4685;0
2;61,19336;0
3;66,19637;0
4;73,87846;0
5;76,59753;0
6;79,35411;0
7;88,31164;0
8;90,33636;0
9;95,37657;0
0;100,2912;0
1;102,6666;0
2;107,0765;0
3;112,2355;0
4;118,7337;0
5;122,029;0
6;124,9364;0
7;132,9195;0
8;136,5516;0
9;142,3371;0
0;146,3923;0
1;148,6724;0
2;153,256;0
3;157,8593;0
4;165,077;0
5;168,4186;0
6;172,1373;0
7;181,1126;0
8;182,9561;0
9;189,3956;0
0;193,2052;0
1;195,5407;0
2;201,3319;0
3;205,9359;0
4;213,3753;0
5;216,2549;0
6;218,8341;0
7;228,016;0
8;230,3389;0
9;235,319;0
0;239,6568;0
1;241,6937;0
2;246,2099;0
