Episode number;Time;Checkpoint;Hit;Direction;Speed;Acceleration;Step;CumulativeRew
143;200,066;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;0,9656493;0,1607254;;67;-1,873625
144;200,3098;;-1 + -1 + ;4,108614;0,5609527;;116;2,669566
145;200,7542;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;3,740605;0,4736332;;100;2,214239
146;201,1485;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;3,853422;0,4260403;;117;1,279462
147;201,5919;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + ;2,1363;0,2631814;;83;-0,6005182
148;201,9197;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;4,855047;0,4767173;;117;1,331766
149;202,3808;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;1,485069;0,3010266;;167;-1,213905
150;202,9407;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;0,8047041;0,1776545;;83;-6,017642
151;203,3514;;-1 + -1 + -1 + -1 + -1 + -1 + ;3,092087;0,4904538;;100;-2,417459
152;203,6818;;-1 + -1 + -1 + -1 + -1 + -1 + ;2,568751;0,2470355;;133;-0,1842139
153;204,1396;;-1 + -1 + -1 + ;2,653841;0,3299378;;84;-0,01622009
154;204,5008;;-1 + -1 + -1 + -1 + -1 + ;4,113367;0,4563811;;133;1,569747
155;204,949;;-1 + -1 + -1 + -1 + -1 + -1 + ;1,480314;0,2321289;;67;-1,287557
156;205,2355;;-1 + -1 + -1 + -1 + ;0,6678899;0,1855305;;66;-2,14658
157;205,5036;;-1 + -1 + ;-0,3531535;0,1956571;;117;-2,157496
158;205,9117;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;4,834407;0,4348875;;200;3,269296
159;206,5906;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;3,01525;0,3443643;;117;0,3596141
160;207,0864;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;5,250238;0,8074669;;133;3,057707
161;207,5776;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;5,77457;0,6595591;;167;2,43413
162;208,154;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + ;5,000684;0,3844658;;150;3,38515
163;208,7473;;-1 + -1 + -1 + -1 + -1 + -1 + ;0,4985123;0,1744931;;83;-2,326994
164;209,1304;;-1 + -1 + -1 + -1 + -1 + -1 + ;4,659616;0,4238436;;133;-0,9165378
165;209,5579;;-1 + -1 + -1 + -1 + ;1,714944;0,2614352;;84;-2,02362
166;209,9251;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;5,394861;0,7006344;;216;-0,9045043
167;210,6453;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;3,861943;0,4611258;;117;-1,676931
168;211,1439;;-1 + -1 + -1 + -1 + ;1,225869;0,2103146;;67;-2,563816
169;211,4278;;-1 + -1 + -1 + -1 + -1 + -1 + ;3,866552;0,505626;;116;-0,627821
170;211,8464;;-1 + -1 + -1 + -1 + ;5,221101;0,4380931;;167;4,659193
171;212,4057;;-1 + -1 + -1 + -1 + ;6,427896;0,4488811;;250;5,876775
172;213,2283;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + ;2,837691;0,3500371;;100;0,187727
173;213,7073;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + ;0,3191323;0,1694379;;67;-2,51143
174;213,9951;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + ;2,682975;0,3829971;;83;-3,934028
175;214,3135;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;5,209427;0,6241808;;150;0,8336086
176;214,7959;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;4,58633;0,5450819;;117;2,131413
177;215,2566;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;3,751446;0,3390248;;116;2,090472
178;215,7071;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;4,166583;0,4970565;;150;1,663641
179;216,2124;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;1,516822;0,1988274;;84;-1,284351
180;216,6057;2 + ;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;7,375111;0,7554107;;183;6,130522
181;217,2348;;-1 + -1 + -1 + ;6,491526;0,2795595;;217;3,771085
182;218,0271;2 + ;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;6,945961;0,7596787;;183;5,705639
183;218,7281;;-1 + -1 + -1 + -1 + -1 + -1 + ;0,1662137;0,1891704;;183;-2,644616
184;219,3777;;-1 + -1 + -1 + ;4,360928;0,6247323;;117;1,98566
185;219,8632;;-1 + -1 + -1 + ;1,458327;0,2526255;;67;-1,289048
186;220,1483;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;2,207451;0,300407;;83;-0,4921417
187;220,4666;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + ;2,169244;0,2351978;;100;-0,5955586
188;220,8124;;-1 + -1 + -1 + -1 + ;6,830437;0,7716918;;183;3,602129
189;221,3925;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;1,04498;0,1922507;;84;-1,762769
190;221,8196;;-1 + -1 + -1 + -1 + -1 + -1 + ;2,746035;0,1778736;;83;0,9239082
191;222,1554;;-1 + -1 + -1 + -1 + -1 + -1 + ;1,722949;0,2781848;;67;-0,9988656
192;222,4337;;-1 + -1 + ;1,583267;0,2160516;;83;-0,2006811
193;222,7745;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;2,515182;0,3664609;;100;-0,1183584
194;223,13;;-1 + -1 + -1 + -1 + ;2,00951;0,3287006;;100;-1,66179
195;223,4995;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;4,264503;0,3184887;;150;1,582992
196;223,999;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;2,272801;0,3187526;;83;0,5915544
197;224,4135;;-1 + -1 + -1 + ;2,558499;0,265719;;100;-0,1757822
198;224,8372;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;0,5636108;0,134467;;84;-4,301922
199;225,1777;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;0,9837453;0,1857262;;100;-0,8305287
200;225,5453;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;0,8491971;0,1726968;;100;-1,978106
201;225,9305;2 + ;-1 + -1 + -1 + -1 + ;4,903475;0,7656312;;133;5,669108
202;226,3776;;-1 + -1 + -1 + -1 + -1 + ;2,624192;0,2494513;;100;-2,126356
203;226,742;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + ;0,6448108;0,1669939;;83;-6,188195
204;227,1161;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;2,543389;0,3144328;;150;-1,142178
205;227,6382;;-1 + -1 + -1 + -1 + -1 + -1 + ;1,931193;0,2550058;;84;-1,8138
206;228,0469;;-1 + -1 + -1 + -1 + -1 + ;4,016444;0,5558622;;116;1,572306
207;228,4665;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;2,681643;0,3831228;;84;0,06476474
208;228,8134;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;1,762514;0,2082771;;100;-0,02920794
209;229,195;;-1 + -1 + -1 + -1 + -1 + ;2,275996;0,3824587;;100;-2,341545
210;229,5791;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;2,379306;0,4271385;;133;-1,193555
211;230,0331;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;3,23523;0,4357983;;117;0,6710274
212;230,4688;;-1 + -1 + ;1,020429;0,2059686;;66;-0,7736033
213;230,7802;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;5,673789;0,6705796;;134;1,344368
214;231,2381;;-1 + -1 + -1 + -1 + -1 + ;0,7130158;0,1696591;;66;-2,117325
215;231,5827;;-1 + ;1,015617;0,2030435;;67;0,2186608
216;231,8022;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;3,228892;0,2585711;;83;-2,512537
217;232,1172;;-1 + -1 + -1 + -1 + ;2,914932;0,3266037;;117;-0,7584639
218;232,5516;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + ;1,489586;0,2502636;;67;-2,26015
219;232,849;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;5,074629;0,516692;;133;2,591321
220;233,3394;;-1 + -1 + -1 + -1 + -1 + -1 + ;5,482071;0,398525;;167;3,880596
221;233,8923;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;4,448761;0,3207931;;183;0,7695518
222;234,5887;2 + ;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;10,27333;1,973287;;283;11,24661
223;235,5015;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;3,178123;0,350457;;117;-1,47142
224;236,0715;;-1 + -1 + -1 + ;4,35045;0,3172003;;100;1,667651
225;236,4381;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + ;4,230254;0,3917257;;183;1,62198
226;237,0512;;-1 + -1 + -1 + -1 + ;4,480254;0,6226351;;117;1,102889
227;237,5485;;-1 + -1 + -1 + -1 + ;2,674763;0,4180219;;100;-0,9072144
228;237,914;;-1 + -1 + -1 + -1 + -1 + ;-0,4745404;0,1833805;;133;-2,29116
229;238,3765;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;3,768535;0,2780153;;200;1,046551
230;239,0919;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;2,24672;0,2403703;;117;-0,5129089
231;239,581;;-1 + -1 + -1 + ;4,940477;0,6151928;;117;2,555669
232;240,0157;;-1 + -1 + -1 + -1 + -1 + ;3,789772;0,4955724;;100;1,285345
233;240,4818;;-1 + -1 + ;4,327465;0,3381279;;166;2,665594
234;241,0127;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;3,675185;0,2123133;;100;1,887498
235;241,4403;;-1 + -1 + -1 + -1 + ;2,273145;0,2753342;;100;-1,451521
236;241,8053;;-1 + -1 + -1 + -1 + -1 + -1 + ;2,231055;0,3561271;;84;-0,4128177
237;242,133;;-1 + ;0,6325533;0,2055969;;83;-0,1618499
238;242,4505;;-1 + ;3,126544;0,3515319;;117;2,478077
239;242,8213;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;1,360725;0,2301819;;66;-1,409094
