1;4,124191;287
2;6,114219;0
3;8,03672;0
4;10,11683;0
5;14,62442;0
6;16,19855;0
7;17,51781;0
8;18,7593;0
9;20,25954;0
0;22,69731;0
1;27,01705;0
2;28,41845;0
3;30,29863;0
4;32,47839;0
5;37,15817;0
6;38,79736;0
7;40,11673;0
8;41,2585;0
9;42,75732;0
0;45,25573;0
1;49,37506;0
2;50,78714;0
3;52,61607;0
4;54,67945;0
5;59,43679;4
6;61,05439;0
7;62,35935;0
8;63,51715;0
9;65,3161;100
0;67,87753;0
1;72,1572;0
2;73,51853;0
3;75,27718;0
4;77,33913;0
5;82,07855;0
6;83,73879;0
7;85,09844;0
8;86,25706;0
9;87,73546;0
0;90,15652;0
1;94,45478;0
2;95,85909;0
3;97,61927;0
4;99,70919;0
5;104,2546;0
6;106,0174;0
7;107,3555;0
8;108,5572;0
9;110,1519;0
0;112,5184;0
1;116,6378;0
2;118,0581;0
3;119,8591;0
4;121,8592;0
5;126,3182;0
6;128,0189;0
7;129,4343;0
8;130,5775;0
9;132,0359;0
0;134,4569;0
1;138,7531;0
2;140,0955;0
3;141,9569;0
4;143,9951;0
5;148,4957;0
6;150,2501;0
7;151,578;0
8;152,6949;0
9;154,1548;0
0;156,6542;0
1;160,839;0
2;162,1963;0
3;164,0137;0
4;166,2961;0
5;170,729;0
6;172,4974;0
7;173,8754;0
8;175,0239;0
9;176,4584;0
0;178,8567;0
1;183,0147;0
2;184,3568;0
3;186,1393;0
4;188,2018;0
5;192,6349;0
6;194,2778;0
7;195,6544;0
8;196,7389;0
9;198,2178;0
0;200,719;0
1;204,8364;0
2;206,2573;2
3;208,0549;0
4;210,1066;0
5;214,5493;0
6;216,2582;0
7;217,5757;0
8;218,6943;0
9;220,298;29
0;223,261;0
1;227,6179;0
2;228,9987;0
3;230,7569;0
4;232,8164;0
5;237,6029;0
6;239,2188;0
7;240,5364;0
8;241,6546;0
9;243,2145;21
0;245,9775;0
1;250,0388;0
2;251,4986;8
3;253,5182;0
4;255,6797;0
5;260,1946;0
6;261,916;0
7;263,1982;0
8;264,3141;0
9;265,9169;0
0;268,2986;0
1;272,4186;0
2;273,8751;0
3;275,7174;0
4;277,736;0
5;282,2765;0
6;283,9774;0
7;285,2968;0
8;286,5172;0
9;288,2176;0
0;290,7957;0
1;294,9135;0
2;296,3935;0
3;298,1779;0
4;300,1559;0
5;304,7763;0
6;306,4139;0
7;307,8147;0
8;309,0557;0
9;310,6569;0
0;313,07;0
1;317,4933;0
2;318,8963;0
3;320,9348;0
4;322,9968;0
5;327,6732;0
6;329,3559;0
7;330,6528;0
8;331,7162;0
9;333,1732;0
0;335,574;0
1;339,9937;0
2;341,3941;0
3;343,3273;0
4;346,9883;0
5;351,5811;0
6;353,2566;0
7;354,6355;0
8;355,7563;0
9;357,1322;0
0;359,6161;0
1;363,7541;0
2;365,2167;0
3;367,3133;0
4;369,4146;0
5;373,9746;0
6;375,5372;0
7;376,8752;0
8;378,0753;0
9;379,5138;25
0;382,1768;0
1;386,476;0
2;387,8822;0
3;389,7975;0
4;391,975;0
5;396,5291;0
6;398,2357;0
7;399,6732;0
8;400,7567;0
9;402,3769;0
0;404,8137;0
1;408,9567;0
2;410,358;0
3;412,1949;0
4;414,2976;0
5;418,8758;0
6;420,5724;0
7;421,9771;0
8;423,1783;0
9;424,736;0
0;427,295;0
1;431,5936;0
2;433,0294;0
3;434,8546;0
4;436,9548;0
5;441,5359;0
6;443,1761;0
7;444,5315;0
8;445,6928;0
9;447,2162;0
0;449,6949;0
1;453,917;0
2;455,277;0
3;457,0963;0
4;459,1768;0
5;463,7157;0
6;465,3172;0
7;466,6142;0
8;467,8152;0
9;469,315;0
0;471,7372;0
1;475,9925;0
2;477,4967;8
3;479,5319;0
4;481,5727;0
5;486,0337;0
6;487,5748;0
7;488,9156;0
8;490,0131;0
9;491,5519;0
0;494,0134;0
1;498,1933;0
2;499,5953;0
3;501,4633;0
4;503,6123;8
5;508,2759;0
6;509,9747;0
7;511,3544;0
8;512,4567;0
