1;14,4782;54
2;15,67891;0
3;17,47598;0
4;19,29609;0
5;23,85424;0
6;25,29439;0
7;26,51344;0
8;27,91449;0
9;29,19705;0
0;31,40185;0
1;35,21556;0
2;36,53305;0
3;38,35982;0
4;40,47553;0
5;45,07367;12
6;46,41534;0
7;47,57947;0
8;48,85598;0
9;50,25635;0
0;52,49686;0
1;56,29696;0
2;57,45399;0
3;59,35776;0
4;61,35395;0
5;65,5348;0
6;66,91713;0
7;68,09612;0
8;69,41832;0
9;70,77351;0
0;72,99361;0
1;76,79389;0
2;77,93632;0
3;79,67574;0
4;81,5423;0
5;90,19374;98
6;92,01633;0
7;93,29135;0
8;94,52468;0
9;96,01498;0
0;98,21452;0
1;102,0765;0
2;103,2321;0
3;104,996;0
4;106,9186;0
5;111,1155;0
6;112,5775;0
7;113,8241;0
8;115,3236;0
9;116,7197;0
0;119,4139;0
1;125,3577;47
2;126,5535;0
3;128,2753;0
4;130,0939;0
5;134,5365;0
6;136,1518;0
7;137,4583;0
8;138,6993;0
9;139,9551;0
0;142,1172;0
1;145,9738;0
2;147,2145;0
3;149,3165;0
4;151,1167;0
5;155,3135;0
6;156,6991;0
7;157,9131;0
8;159,1931;0
9;160,594;0
0;163,0726;0
1;169,8327;71
2;170,9984;0
3;172,698;0
4;174,5535;0
5;178,7345;0
6;180,2564;0
7;181,4186;0
8;182,5966;0
9;183,9779;0
0;187,4727;14
1;193,4537;60
2;194,6348;0
3;199,459;70
4;201,3385;0
5;205,5391;0
6;206,9988;0
7;208,1808;0
8;209,3163;0
9;210,5768;0
0;212,7176;0
1;216,5565;0
2;217,7184;0
3;219,8571;0
4;221,9935;0
5;226,7164;0
6;228,3183;0
7;229,6964;0
8;232,8371;43
9;234,2969;0
0;236,5556;0
1;240,5726;0
2;241,8549;0
3;244,0131;0
4;245,8741;0
5;250,1334;0
6;251,5324;0
7;252,7551;0
8;254,1135;0
9;255,3969;0
0;257,5537;0
1;261,3383;0
2;262,4927;0
3;264,218;0
4;266,0584;0
5;270,3344;0
6;271,6968;0
7;272,8806;0
8;274,0388;0
9;275,2548;0
0;277,4557;0
1;281,2392;0
2;282,3959;0
3;284,118;0
4;286,0569;0
5;290,4751;0
6;292,1323;0
7;293,3977;0
8;295,4372;14
9;296,7331;0
0;299,2974;0
1;303,338;0
2;304,4737;0
3;306,1734;0
4;308,035;0
5;314,4715;73
6;316,0586;3
7;317,3545;0
8;318,4128;0
9;319,7143;0
0;322,2977;0
1;328,594;60
2;329,7834;0
3;331,5926;0
