Episode number;Time;Checkpoint;Hit;Direction;Speed;Acceleration;Step;CumulativeRew
118;213,4825;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;6,298184;0,8055049;;317;4,103686
119;215,3383;;-1 + -1 + -1 + -1 + ;2,625315;0,5727111;;133;1,198026
120;216,3549;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;2,729731;0,4838084;;133;-0,7864618
121;217,1936;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;3,494118;0,5726241;;250;2,066743
122;218,7318;1 + ;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;4,099698;0,7364767;;184;2,836174
123;219,9871;;-1 + ;3,016669;0,549853;;133;2,566523
124;220,9083;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + ;0,2998313;0,1464627;;133;-0,553706
125;221,7367;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;4,185378;0,6986527;;167;0,8840337
126;222,8265;;-1 + -1 + -1 + -1 + ;0,8866441;0,2540479;;83;-0,8593081
127;223,4535;;-1 + -1 + -1 + ;2,06251;0,2632821;;150;-0,6742084
128;224,4155;;-1 + -1 + ;2,421774;0,3325115;;150;0,7542858
129;225,3958;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;3,017205;0,3952041;;150;0,4124091
130;226,3762;1 + ;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;3,991394;0,8279495;;184;2,819341
131;227,5919;;-1 + -1 + -1 + -1 + ;3,044971;0,3972371;;150;-0,5577915
132;228,6328;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;1,195932;0,3738444;;116;-1,430224
133;229,467;1 + ;-1 + -1 + -1 + ;5,542299;0,8103609;;334;4,352659
134;231,4655;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;0,7978622;0,1903736;;150;-1,011764
135;232,6366;1 + ;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;8,620613;1,046046;;450;7,66666
136;235,3326;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;1,821007;0,2571993;;133;-0,9217932
137;236,4913;;-1 + -1 + -1 + -1 + ;1,911393;0,2889129;;117;0,2003055
138;237,3323;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;-0,1671807;0,1792373;;133;-2,987943
139;238,2301;;-1 + -1 + -1 + -1 + ;0,3075718;0,2565739;;67;-3,435854
140;238,7475;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + ;1,612561;0,2130367;;66;-1,174402
141;239,2241;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;2,893387;0,4509138;;150;0,3443019
142;240,1699;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + ;1,053691;0,2488752;;67;-5,697434
143;240,7528;;-1 + -1 + -1 + -1 + ;3,551579;0,4526977;;233;0,004276276
144;242,1403;;-1 + -1 + -1 + -1 + ;1,499085;0,1997374;;67;-2,301177
145;242,7453;;-1 + -1 + -1 + -1 + -1 + ;1,551667;0,4072776;;83;-3,041056
