Episode number;Time;Checkpoint;Hit;Direction;Speed;Acceleration;Step;CumulativeRew
88;171,3579;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;11,27006;0,726432;;433;6,996499
89;173,8284;;-1 + -1 + -1 + -1 + -1 + -1 + ;16,99525;1,155569;;533;15,15082
90;177,0373;;-1 + -1 + -1 + -1 + -1 + ;1,133109;0,1945725;;84;-1,672318
91;178,0028;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;8,297107;0,5390908;;350;6,836196
92;180,0361;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;3,665098;0,3172705;;150;1,982368
93;181,19;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;2,617916;0,2196759;;150;-0,1624084
94;182,1755;;-1 + -1 + -1 + -1 + -1 + ;11,01296;0,4721053;;283;8,485068
95;183,8674;;-1 + -1 + -1 + -1 + -1 + -1 + ;-0,1819678;0,2046601;;167;-2,977308
96;185,0873;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;2,895581;0,2279345;;283;0,1235168
97;186,8522;;-1 + -1 + -1 + -1 + ;1,835506;0,2219658;;83;-1,942529
98;187,5641;;-1 + -1 + -1 + ;2,170169;0,2635045;;100;-0,5663264
99;188,2869;;-1 + -1 + ;14,81533;0,76493;;417;14,58025
100;190,6964;;-1 + -1 + -1 + -1 + ;2,222;0,2398633;;100;-1,538136
101;191,6323;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;0,2791289;0,1571358;;67;-1,563735
102;192,1241;;-1 + -1 + -1 + -1 + -1 + -1 + ;2,787333;0,2766705;;150;-0,9359961
103;193,0858;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;3,22753;0,3623908;;150;0,5899215
104;194,1196;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + ;3,015647;0,2581967;;133;1,273844
105;195,0378;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;1,986617;0,3259901;;117;-0,6873918
106;195,8725;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + ;8,346296;0,7348354;;416;7,081127
107;198,2849;;-1 + -1 + ;6,944303;0,3348644;;217;5,279164
108;199,966;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;11,04635;0,5634581;;400;8,6098
109;202,323;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;7,547056;0,5786982;;317;6,125752
110;204,5184;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + ;0,7006269;0,1568715;;66;-5,142501
111;205,2299;;-1 + -1 + -1 + -1 + ;16,2776;0,9312696;;700;13,20887
112;209,1461;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;3,284313;0,3474881;;184;1,631802
113;210,8526;;-1 + -1 + -1 + ;1,794048;0,2035692;;166;-1,002383
114;211,9946;2 + ;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;17,81834;1,018983;;584;17,83732
115;215,4308;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + ;3,066411;0,3259639;;150;0,3923755
116;216,8347;;-1 + -1 + -1 + -1 + -1 + ;5,352678;0,277489;;266;2,630165
117;218,4501;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;-1,26698;0,1446984;;134;-4,122282
118;219,4388;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;3,323938;0,2755075;;183;0,5994458
119;220,6908;;-1 + -1 + -1 + -1 + ;7,12809;0,2815829;;233;3,409673
120;222,1584;;-1 + -1 + ;1,565493;0,1974883;;167;-0,2370188
121;223,3656;;-1 + -1 + -1 + ;0,5318956;0,1996966;;100;-2,268408
122;224,073;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + ;10,70368;0,5570372;;383;8,26071
123;226,2977;;-1 + -1 + -1 + -1 + -1 + ;1,625102;0,1889603;;117;-0,1859387
124;227,3275;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + ;0,6829248;0,2838174;;167;-3,033258
125;228,4176;;-1 + -1 + -1 + -1 + ;2,464299;0,2449082;;133;-0,2907925
126;229,371;;-1 + -1 + -1 + -1 + -1 + ;4,442915;0,3188563;;167;2,761772
127;230,455;;-1 + ;3,469912;0,2909234;;133;2,760835
128;231,4001;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + ;11,0346;0,6473809;;383;8,681979
129;233,6331;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;11,56872;0,6284474;;434;8,197171
130;236,3516;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;7,838666;0,3644528;;200;5,203121
131;237,9554;;-1 + -1 + -1 + -1 + -1 + -1 + ;12,98772;0,5207109;;316;9,508432
132;240,0015;2 + ;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;19,05464;1,185816;;534;20,24046
133;243,1742;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;17,39211;0,8096527;;516;15,20177
134;246,5812;;-1 + ;5,732364;0,3481689;;284;5,080532
135;248,6015;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;0,7477007;0,1690618;;133;-3,083237
136;249,6367;;-1 + -1 + -1 + -1 + ;9,451894;0,5676679;;283;8,019565
137;251,3575;;-1 + -1 + -1 + -1 + -1 + ;5,563113;0,4030204;;200;2,966134
138;252,7422;;-1 + -1 + -1 + -1 + -1 + ;14,19706;0,7598457;;450;12,95691
139;255,448;;-1 + -1 + -1 + -1 + -1 + -1 + ;2,162978;0,2183932;;150;-1,618628
140;256,6884;;-1 + -1 + -1 + -1 + ;-0,4453422;0,1569595;;50;-4,288383
141;257,1424;;-1 + -1 + -1 + ;4,353051;0,3391912;;200;1,692244
142;258,389;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;0,7328871;0,170509;;134;-2,096604
143;259,3213;;-1 + -1 + -1 + -1 + -1 + ;10,92412;0,6733843;;300;8,597508
144;261,1642;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;7,040588;0,4401931;;200;5,480781
145;262,6;;-1 + -1 + -1 + ;4,268573;0,2946775;;200;1,563251
146;263,9779;;-1 + -1 + ;11,28376;0,680319;;300;9,964079
147;265,8503;;-1 + ;1,305039;0,2021811;;100;0,5072199
148;266,7218;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;1,244263;0,1786344;;116;-6,577102
149;267,4887;;-1 + -1 + -1 + -1 + -1 + -1 + ;1,492298;0,2374189;;100;-1,270283
150;268,1577;;-1 + -1 + -1 + -1 + -1 + -1 + ;7,186854;0,4549594;;284;5,641814
151;269,8373;;-1 + -1 + -1 + ;1,203214;0,261446;;116;-1,53534
152;270,7978;;-1 + -1 + -1 + -1 + -1 + -1 + ;4,365382;0,3186295;;200;1,68401
153;272,0629;;-1 + -1 + -1 + -1 + ;0,8542985;0,1734332;;67;-2,972268
154;272,6355;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;3,163475;0,2655178;;83;0,4289918
155;273,1954;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;4,362684;0,3509265;;150;1,713609
156;274,2334;;-1 + -1 + -1 + ;0,951743;0,1652647;;84;-1,882993
157;274,9409;;-1 + -1 + ;9,786661;0,4333588;;316;8,22002
158;276,8276;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;4,378614;0,2374259;;117;2,616042
159;277,7967;;-1 + -1 + ;9,444165;0,6507512;;283;8,094914
160;279,5189;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;6,250742;0,3742941;;184;3,625035
161;280,8205;;-1 + -1 + -1 + ;2,566019;0,2373727;;116;-0,1966083
162;281,6405;;-1 + -1 + -1 + -1 + -1 + -1 + ;2,291844;0,2446674;;100;-3,463489
163;282,2786;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;10,21844;0,5439916;;284;8,762434
164;283,9696;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;2,567822;0,2163866;;133;-0,215791
165;284,9867;;-1 + -1 + -1 + -1 + -1 + ;1,978688;0,2411666;;117;-1,780147
166;285,7962;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + ;2,107975;0,2197169;;100;0,3276923
167;286,5013;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;2,109582;0,2204376;;150;-0,6699805
168;287,4507;;-1 + -1 + ;5,723513;0,3730724;;233;4,096583
169;289,0048;;-1 + -1 + -1 + ;4,113153;0,4757698;;133;1,588925
170;289,9248;;-1 + -1 + ;10,36141;0,3703001;;267;8,731713
171;291,5817;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;2,253379;0,2618493;;150;-0,484771
172;292,6747;;-1 + -1 + -1 + -1 + -1 + -1 + ;3,254081;0,1887005;;83;0,4427826
173;293,3324;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + ;16,04549;0,9476683;;434;13,99315
174;295,8342;;-1 + -1 + ;1,368828;0,2261661;;100;-0,4050063
175;296,8066;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;2,229486;0,2168806;;116;-0,553633
176;297,5757;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;12,22025;0,5955402;;317;8,815792
177;299,4254;;-1 + -1 + -1 + -1 + -1 + ;5,694703;0,3008503;;150;0,995554
178;300,5681;;-1 + -1 + -1 + -1 + ;4,366969;0,3156416;;100;0,6826091
