Episode number;Time;Checkpoint;Hit;Direction;Speed;Acceleration;Step;CumulativeRew
51;87,99517;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + ;5,825387;0,2441371;;166;3,069526
52;88,58897;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;17,48967;1,073414;;584;15,56308
53;90,57331;;-1 + -1 + -1 + -1 + -1 + ;2,146761;0,1989952;;150;-0,6542435
54;91,08162;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;3,512467;0,3302023;;133;-0,1573312
55;91,63183;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;4,469576;0,2740465;;300;-0,2563739
56;92,81162;;-1 + -1 + -1 + -1 + -1 + -1 + ;2,365064;0,1616587;;117;-3,473278
57;93,21678;;-1 + -1 + -1 + -1 + -1 + -1 + ;5,953945;0,5753629;;316;0,5293112
58;94,29021;;-1 + -1 + -1 + -1 + -1 + -1 + ;2,599738;0,2558464;;117;-1,144416
59;94,70987;;-1 + -1 + -1 + -1 + ;6,935275;0,4467073;;250;3,381982
60;95,56024;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;8,727976;0,6293089;;367;6,357285
61;96,73254;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;-0,4966175;0,164406;;300;-6,332211
62;97,73723;;-1 + -1 + -1 + -1 + ;0,6655864;0,226998;;266;-3,107415
63;98,68954;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + ;1,343034;0,2357493;;117;-1,421217
64;99,13496;;-1 + -1 + -1 + -1 + ;2,807194;0,2269576;;200;-0,9658496
65;99,87947;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + ;3,070065;0,316978;;100;1,387044
66;100,2547;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;11,50186;0,6616057;;317;9,163466
67;101,4425;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + ;4,965408;0,3436292;;233;2,309037
68;102,3864;;-1 + -1 + -1 + -1 + -1 + ;6,276083;0,4845913;;183;1,760673
69;103,1231;;-1 + -1 + -1 + -1 + -1 + -1 + ;3,071811;0,2713916;;167;0,3432033
70;103,7802;;-1 + -1 + -1 + ;6,810548;0,2764132;;317;5,086963
71;105,0766;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;-0,7507383;0,1419837;;116;-3,608755
72;105,5678;;-1 + -1 + -1 + -1 + -1 + ;2,067496;0,2012261;;217;-0,7312784
73;106,4833;;-1 + -1 + -1 + ;2,081936;0,2375369;;183;-0,680527
74;107,2434;;-1 + -1 + -1 + -1 + -1 + -1 + ;5,447667;0,328219;;217;2,775888
75;108,1295;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + ;7,399351;0,4887584;;217;4,888109
76;109,0153;;-1 + -1 + -1 + ;2,912712;0,2612895;;116;0,1740017
77;109,4802;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;1,041287;0,2252943;;184;-1,733419
78;110,275;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;4,232189;0,5977255;;383;1,829914
79;111,7725;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;2,809321;0,2925192;;100;0,1018398
80;112,1841;;-1 + -1 + -1 + ;3,785006;0,4413188;;183;1,226325
81;112,9936;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;6,752929;0,3308571;;384;4,083787
82;114,4496;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;3,59815;0,3100911;;133;-0,09175968
83;114,9812;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;6,384877;0,4576843;;233;3,842559
84;115,9646;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;2,489781;0,3626408;;150;0,8524208
85;116,5649;;-1 + -1 + ;3,651691;0,4826267;;134;2,134316
86;117,1346;2 + ;-1 + -1 + -1 + -1 + -1 + ;7,047536;0,6499862;;366;7,697518
87;118,6007;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + ;2,764229;0,2571983;;184;0,02142692
88;119,3575;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + ;9,21232;0,665161;;316;6,877481
89;120,6194;;-1 + -1 + -1 + -1 + -1 + -1 + ;1,503926;0,1908824;;150;-1,30519
