Episode number;Time;Checkpoint;Hit;Direction;Speed;Acceleration;Step;CumulativeRew
113;1609,281;1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + ;-1 + ;62,14749;11,01212;;3706;81,15969
114;1683,718;1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + ;;129,5092;26,18252;;5000;0
115;1783,495;;;0;0;;0;0
115;1784,141;;-1 + -1 + -1 + -1 + -1 + ;1,530003;0,2187995;;60;-3,251198
116;1785,131;1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + ;;129,2165;20,91702;;5000;0
117;1885,076;;;0;0;;0;0
117;1885,644;1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + ;;135,2483;24,15503;;5000;0
118;1985,381;;;0;0;;0;0
118;1986,045;1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + ;;131,4899;23,18229;;5000;0
119;2085,804;;;0;0;;0;0
119;2086,419;1 + 1 + ;-1 + -1 + ;21,26425;3,5189;;921;24,78315
120;2105,127;1 + 1 + 1 + 1 + 1 + 1 + 1 + ;-1 + -1 + -1 + ;61,07248;10,96564;;2241;76,03809
121;2150,276;1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + ;;137,4691;23,81455;;5000;0
122;2250,051;;;0;0;;0;0
122;2250,623;1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + ;;133,2937;26,84224;;5000;0
123;2350,382;;;0;0;;0;0
123;2350,96;1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + ;-1 + -1 + -1 + -1 + -1 + ;73,89895;13,80865;;2786;92,70757
124;2407,011;1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + ;;137,8432;23,57859;;5000;0
125;2506,747;;;0;0;;0;0
125;2507,319;1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + ;;138,0699;24,0899;;5000;0
126;2607,073;;;0;0;;0;0
126;2607,637;;-1 + -1 + -1 + -1 + -1 + ;1,374209;0,1885716;;57;-3,437219
127;2609,206;1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + ;-1 + -1 + -1 + ;61,37656;12,19671;;2326;79,5733
128;2656,066;1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + ;-1 + ;138,994;27,24343;;4961;186,2377
129;2755,578;;-1 + -1 + -1 + -1 + ;1,543617;0,2013777;;60;-2,255005
130;2757,216;1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + ;;138,626;26,62504;;5000;0
131;2856,91;;;0;0;;0;0
131;2857,545;;-1 + -1 + ;1,673051;0,1140437;;211;-0,2129054
132;2862,114;1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + ;-1 + -1 + ;110,4929;24,05539;;4171;150,548
133;2945,898;1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + ;;140,0664;28,36486;;5000;0
134;3045,632;;;0;0;;0;0
134;3046,26;1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + ;;137,0448;27,63739;;5000;0
135;3146,015;;;0;0;;0;0
135;3146,598;1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + ;-1 + -1 + ;95,33999;21,35385;;3406;130,6937
136;3215,01;;-1 + -1 + -1 + -1 + ;1,588631;0,2461935;;65;-2,165175
137;3216,102;1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + ;-1 + -1 + -1 + ;115,4465;23,98573;;4546;154,4318
138;3307,563;1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + ;;139,0668;30,33389;;5000;0
139;3407,277;;;0;0;;0;0
139;3407,928;1 + 1 + 1 + ;-1 + -1 + ;16,18973;3,972741;;646;21,16246
140;3421,196;1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + ;;137,5117;34,06108;;5000;0
141;3520,955;;;0;0;;0;0
141;3521,521;1 + 1 + 1 + 1 + 1 + 1 + ;-1 + -1 + ;32,73771;7,569471;;1251;44,3072
142;3546,915;;-1 + -1 + -1 + ;1,32089;0,1781423;;52;-1,500968
143;3547,852;;-1 + -1 + ;1,51923;0,2201413;;56;-0,2606291
144;3548,905;1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + ;;130,9474;29,76341;;5000;0
145;3648,858;;;0;0;;0;0
145;3649,482;1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + ;;137,9259;32,44329;;5000;0
146;3749,227;;;0;0;;0;0
146;3749,913;1 + 1 + 1 + 1 + 1 + ;-1 + ;37,62503;6,665599;;1556;48,29065
147;3781,375;;-1 + -1 + ;1,777853;0,2559904;;69;0,03384328
148;3782,579;1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + ;;133,6811;29,04061;;5000;0
149;3882,524;;;0;0;;0;0
149;3883,116;1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + ;;132,272;30,53756;;5000;0
150;3982,87;;;0;0;;0;0
150;3983,513;1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + ;-1 + -1 + ;92,54342;20,58532;;3621;126,1289
151;4056,336;;-1 + ;1,548929;0,1680592;;87;0,7169875
152;4058,419;1 + 1 + 1 + 1 + 1 + ;-1 + -1 + -1 + ;34,83176;7,883755;;1696;44,71549
153;4092,674;1 + 1 + ;-1 + ;12,64757;3,241462;;501;16,88904
154;4103,009;;-1 + -1 + ;11,33392;1,721455;;776;11,05537
155;4118,883;1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + ;-1 + -1 + -1 + -1 + ;82,47689;18,90907;;3351;111,3861
156;4186,219;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;0,9129823;0,1493209;;52;-3,937696
157;4187,159;;-1 + -1 + -1 + -1 + -1 + -1 + ;1,13458;0,1761483;;106;-4,689271
158;4189,224;1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + ;;137,3858;34,41949;;5000;0
159;4289,185;;;0;0;;0;0
159;4289,81;1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + ;;129,6595;30,57911;;5000;0
160;4389,599;;;0;0;;0;0
160;4390,173;1 + 1 + 1 + ;-1 + ;10,50812;5,500845;;2981;18,00897
161;4450,12;1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + ;-1 + -1 + -1 + -1 + ;58,30682;17,15226;;3772;83,45925
162;4525,82;1 + 1 + 1 + ;-1 + -1 + ;16,4261;4,393104;;611;21,81921
163;4538,36;;-1 + -1 + ;1,574657;0,2272111;;60;-0,1981318
164;4539,887;1 + 1 + ;-1 + -1 + -1 + ;14,83825;3,10692;;766;16,94518
165;4554,969;;-1 + ;2,328766;0,3022137;;146;1,63098
166;4557,9;1 + 1 + ;-1 + -1 + ;14,004;2,610372;;761;16,61439
167;4573,686;1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + ;;140,2767;40,4603;;5000;0
168;4673,446;;;0;0;;0;0
168;4674,058;1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + ;-1 + ;57,16476;17,34758;;2091;85,51213
169;4716,232;1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + ;-1 + -1 + ;108,2849;27,31135;;3956;153,596
170;4795,643;1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + ;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;72,21559;17,70137;;3126;94,91692
171;4858,521;1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + ;;122,2611;30,44957;;5000;0
172;4958,268;;;0;0;;0;0
172;4958,89;1 + 1 + 1 + 1 + 1 + 1 + ;-1 + -1 + -1 + ;29,28632;7,581665;;1126;39,86798
173;4981,706;1 + 1 + 1 + ;-1 + ;18,97178;5,240966;;1081;26,21276
174;5003,645;1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + ;;139,0412;40,40538;;5000;0
175;5104,091;;;0;0;;0;0
175;5104,094;1 + 1 + 1 + 1 + 1 + 1 + ;-1 + -1 + -1 + -1 + ;27,22123;7,251436;;1259;36,47268
176;5129,655;1 + 1 + 1 + 1 + 1 + 1 + ;-1 + ;28,79185;8,568858;;1106;42,36071
177;5152,073;;-1 + -1 + ;4,362532;1,164958;;166;3,527492
178;5155,683;;-1 + -1 + -1 + ;2,868807;0,8253027;;141;0,6941111
179;5158,319;1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + ;-1 + ;123,0066;34,29985;;4546;181,3064
180;5249,807;1 + ;-1 + -1 + ;8,083436;2,230707;;431;9,314145
181;5258,688;1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + ;-1 + -1 + -1 + ;89,82533;23,18683;;4191;129,0121
182;5342,843;1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + ;-1 + -1 + ;112,9299;33,92514;;4056;170,8552
183;5424,251;1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + ;-1 + ;80,87424;24,07617;;2966;121,9504
184;5483,856;1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + ;;140,569;40,29528;;5000;0
185;5583,616;;;0;0;;0;0
185;5584,176;1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + ;;139,7662;40,32353;;5000;0
186;5683,922;;;0;0;;0;0
186;5684,575;1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + ;-1 + ;60,45384;17,15348;;2483;89,60703
187;5734,539;1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + ;-1 + -1 + ;88,0298;24,29435;;3731;128,3241
188;5809,531;1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + ;-1 + -1 + ;79,00937;25,85945;;2836;120,8686
189;5866,602;1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + ;-1 + -1 + -1 + -1 + ;58,75944;15,25385;;2311;81,01333
190;5913,249;;-1 + ;3,855248;0,01507774;;446;2,870325
191;5921,915;;-1 + -1 + -1 + -1 + ;1,767494;0,2982043;;66;-1,934301
192;5923,252;1 + 1 + 1 + 1 + 1 + 1 + ;-1 + -1 + -1 + -1 + ;24,6352;7,443534;;886;34,07874
193;5941,508;1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + ;-1 + -1 + -1 + -1 + -1 + -1 + -1 + ;45,60474;13,03903;;1701;60,64375
194;5975,943;1 + ;-1 + -1 + ;6,860933;1,31282;;356;7,173757
195;5983,331;;-1 + ;2,743268;0,1543591;;331;1,897628
196;5990,202;1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + ;-1 + -1 + ;59,95697;16,90866;;2156;86,8657
197;6033,694;1 + 1 + 1 + 1 + ;-1 + ;15,93157;4,163509;;631;23,09508
198;6046,642;1 + ;-1 + -1 + -1 + ;4,651045;1,187204;;167;3,838247
199;6050,304;;-1 + -1 + ;11,29562;1,8375;;641;11,13313
200;6062,9;1 + 1 + ;-1 + -1 + -1 + -1 + ;7,269345;1,869327;;266;7,138669
201;6068,24;1 + ;-1 + ;9,827918;1,929761;;441;11,75768
202;6077,089;1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + ;-1 + -1 + -1 + -1 + ;113,0885;31,15779;;4726;163,2458
203;6172,158;1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + ;-1 + -1 + -1 + ;109,683;30,75026;;4001;160,4333
204;6252,599;1 + ;-1 + ;15,25971;2,260876;;966;17,52057
205;6272,237;1 + ;-1 + ;6,505207;0,4320193;;471;6,937229
206;6281,932;;-1 + ;4,525337;0,839462;;176;4,364798
207;6285,265;1 + ;-1 + -1 + -1 + ;13,26461;2,446922;;556;13,71154
208;6296,399;1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + ;;128,5824;29,52586;;5000;0
209;6396,36;;;0;0;;0;0
209;6397,013;1 + 1 + ;-1 + -1 + -1 + ;21,91249;4,438955;;1336;25,35146
210;6423,581;1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + ;;129,0344;30,71074;;5000;0
211;6523,524;;;0;0;;0;0
211;6524,103;1 + ;-1 + ;6,767399;1,25368;;246;8,021078
212;6528,808;1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + ;-1 + -1 + ;106,7147;23,00528;;3956;144,72
213;6608,495;1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + ;-1 + ;87,49106;22,56091;;3241;125,0521
214;6673,656;1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + ;-1 + -1 + -1 + -1 + ;115,0686;30,24754;;4281;163,3157
215;6759,042;1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + ;-1 + -1 + -1 + ;65,12062;18,2658;;2421;93,38647
216;6808,093;1 + 1 + 1 + ;-1 + ;26,64439;5,089568;;1146;33,73396
217;6830,836;1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + ;-1 + ;94,34026;27,29068;;3681;140,6309
218;6904,472;1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + ;-1 + -1 + -1 + -1 + ;35,21119;11,1638;;1271;50,37502
219;6929,92;1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + ;;132,8769;39,48476;;5000;0
